ID,time,gFx,gFy,gFz,TgF
2024,20.83757,5.8007,7.9966,1.6297,10.01
2025,20.8525,8.0074,7.9966,2.2825,11.54
2026,20.86399,8.0074,7.9966,3.7297,11.92
2027,20.87462,8.0074,6.8252,6.1404,12.18
2028,20.87517,8.0074,6.2206,6.8657,12.25
2029,20.88619,8.0074,4.4118,7.9766,12.13
2030,20.89792,8.0074,3.4028,7.9766,11.8
2031,20.90881,8.0074,2.5151,7.9766,11.58
2032,20.92065,8.0074,2.9785,7.9766,11.69
2033,20.93171,8.0074,3.7847,7.9766,11.92
2034,20.94624,8.0074,1.3244,3.3615,8.78
2035,20.96179,8.0074,0.7068,-2.0576,8.3
2036,20.96201,8.0074,0.7068,-2.0576,8.3
2037,20.975,8.0074,-2.6039,4.5041,9.55
2038,20.98714,8.0074,-4.1327,7.4281,11.68
2039,21.00033,7.4644,-5.7934,4.3747,10.41
2040,21.00988,4.8684,-6.5119,2.872,8.62
2041,21.01081,4.182,-6.5627,2.626,8.21
2042,21.02072,2.3026,-6.6331,1.8242,7.25
2043,21.03179,1.6078,-6.3702,0.6836,6.61
2044,21.04286,1.1551,-5.6547,-0.5218,5.79
2045,21.05391,1.815,-4.7566,-2.4068,5.63
2046,21.06568,3.025,-4.1378,-3.7265,6.34
2047,21.08072,3.1669,-3.0387,-2.7654,5.19
2048,21.1041,2.3942,-2.0059,-0.5252,3.17
2049,21.10437,2.3942,-2.0059,-0.5252,3.17
2050,21.10459,2.3942,-2.0059,-0.5252,3.17
2051,21.11924,2.7531,-1.7506,-1.4885,3.59
2052,21.13295,2.8284,-0.7372,-2.1183,3.61
2053,21.14332,3.0301,0.2299,-2.277,3.8
2054,21.1541,2.7536,2.1958,-2.0992,4.1
2055,21.15456,2.7536,2.1958,-2.0992,4.1
2056,21.16647,3.2708,4.4887,-0.7895,5.61
2057,21.17751,5.0309,5.6919,0.6692,7.63
2058,21.19173,4.6498,5.4972,1.1732,7.29
2059,21.21098,1.0037,3.3682,-0.1199,3.52
2060,21.21129,1.0037,3.3682,-0.1199,3.52
2061,21.21916,0.0685,2.6255,0.0763,2.63
2062,21.23039,-0.3553,1.2123,0.9154,1.56
2063,21.24291,-0.9345,0.0074,1.8525,2.07
2064,21.2534,-1.7832,-0.7125,2.3595,3.04
2065,21.26517,-2.8105,-1.3091,2.3797,3.91
2066,21.27694,-3.1335,-1.5178,1.4018,3.75
2067,21.2777,-3.0536,-1.5642,1.159,3.62
2068,21.28872,-2.4306,-1.849,0.1156,3.06
2069,21.29933,-1.739,-2.0545,-1.2097,2.95
2070,21.31391,-1.1236,-2.0818,-2.3405,3.33
2071,21.33202,-0.3473,-2.1659,-1.9746,2.95
2072,21.33229,-0.3473,-2.1659,-1.9746,2.95
2073,21.3418,-0.0736,-2.1915,-1.324,2.56
2074,21.35274,1.1967,-1.4452,-3.8845,4.31
2075,21.36638,-0.1413,-2.4739,1.1197,2.72
2076,21.37746,0.8039,-1.5624,1.5941,2.37
2077,21.38775,1.256,-0.8833,1.6845,2.28
2078,21.39951,2.0217,-0.3986,0.9584,2.27
2079,21.40006,2.0217,-0.3986,0.9584,2.27
2080,21.41111,2.2345,0.3367,0.2908,2.28
2081,21.4257,2.7497,0.8903,-0.5306,2.94
2082,21.44159,3.3179,1.1617,-0.1385,3.52
2083,21.44176,3.3179,1.1617,-0.1385,3.52
2084,21.45303,3.3846,0.8898,0.4534,3.53
2085,21.46431,2.7932,0.3978,1.3036,3.11
2086,21.47897,1.517,0.1036,2.4518,2.88
2087,21.48749,1.0281,0.1877,3.1048,3.28
2088,21.49867,0.9338,0.3829,4.2237,4.34
2089,21.51109,1.1468,0.8949,4.5185,4.75
2090,21.52234,1.2805,1.4072,3.4673,3.96
2091,21.53384,1.216,1.9195,1.6903,2.83
2092,21.53487,1.1547,1.9755,1.4416,2.7
2093,21.54999,0.6455,2.0971,1.1131,2.46
2094,21.572,-1.0586,3.1561,2.9721,4.46
2095,21.5722,-1.0586,3.1561,2.9721,4.46
2096,21.57603,-1.6916,3.8585,3.6386,5.57
2097,21.58753,-2.6346,5.5446,4.4235,7.57
2098,21.60121,-3.3348,7.9739,4.8322,9.9
2099,21.61019,-3.7369,7.9966,5.2808,10.29
2100,21.62753,-2.2547,7.9966,7.0939,10.92
2101,21.62807,-2.0424,7.9966,7.294,11.01
2102,21.64372,-2.0637,7.9966,7.6976,11.29
2103,21.65396,-0.7122,6.5721,7.9766,10.36
2104,21.6652,1.9108,4.9446,7.9766,9.58
2105,21.6823,6.7903,3.4019,7.9766,11.01
2106,21.68273,6.7903,3.4019,7.9766,11.01
2107,21.69646,8.0074,3.7124,7.3096,11.46
2108,21.69918,8.0074,3.8445,6.7529,11.16
2109,21.70942,8.0074,3.8895,6.8977,11.26
2110,21.72106,7.9754,3.5499,7.9766,11.83
2111,21.73136,7.2674,3.4854,7.9766,11.34
2112,21.74462,8.0045,2.7694,7.9766,11.63
2113,21.75548,8.0074,1.0202,7.9766,11.35
2114,21.76626,8.0074,-0.3793,7.9766,11.31
2115,21.78208,8.0074,-3.0021,7.4501,11.34
2116,21.7828,8.0074,-3.7189,6.9344,11.23
2117,21.80041,7.0239,-5.8161,2.5857,9.48
2118,21.80927,4.1421,-5.533,4.4374,8.21
2119,21.82141,4.2338,-7.3752,5.1149,9.92
2120,21.83373,3.4931,-7.5697,2.3492,8.66
2121,21.84442,2.6204,-7.3809,-1.8033,8.04
2122,21.84486,2.6204,-7.3809,-1.8033,8.04
2123,21.85562,2.1355,-6.7454,-4.4058,8.34
2124,21.86674,2.2056,-5.9661,-4.8197,7.98
2125,21.87857,2.1262,-4.7964,-2.7705,5.93
2126,21.88907,2.4006,-3.2975,-1.1821,4.25
2127,21.89981,3.0428,-1.5324,-0.117,3.41
2128,21.91526,3.7572,1.1974,1.9263,4.39
2129,21.94971,0.776,2.6025,0.9284,2.87
2130,21.94995,0.776,2.6025,0.9284,2.87
2131,21.95011,0.776,2.6025,0.9284,2.87
2132,21.95026,0.776,2.6025,0.9284,2.87
2133,21.96498,0.8982,2.1342,1.0053,2.52
2134,21.97916,-0.1262,1.6134,0.8746,1.84
2135,21.97964,-0.1262,1.6134,0.8746,1.84
2136,21.98935,-0.8954,1.244,0.892,1.77
2137,22.0005,-1.3398,1.0547,1.1854,2.08
2138,22.01208,-1.2206,1.0332,0.762,1.77
2139,22.02302,-1.0213,1.2157,0.0895,1.59
2140,22.03363,-0.5522,1.3776,-0.5533,1.58
2141,22.04873,-0.1381,1.4973,-1.1838,1.91
2142,22.07164,-0.3199,1.9151,0.1073,1.94
2143,22.0718,-0.3199,1.9151,0.1073,1.94
2144,22.07192,-0.3199,1.9151,0.1073,1.94
2145,22.0886,0.0067,2.0563,0.4498,2.1
2146,22.09992,-0.0922,2.3302,0.2649,2.35
2147,22.11145,0.1389,2.3947,0.1464,2.4
2148,22.12401,0.4161,2.3643,-0.2755,2.42
2149,22.12446,0.4161,2.3643,-0.2755,2.42
2150,22.13337,0.3805,2.3934,-0.6041,2.5
2151,22.1456,0.2557,2.4359,-0.5604,2.51
2152,22.1564,0.2684,2.3326,-0.3576,2.38
2153,22.17131,-0.0241,2.2107,0.1767,2.22
2154,22.19387,-0.2222,2.0526,0.5268,2.13
2155,22.19416,-0.2222,2.0526,0.5268,2.13
2156,22.19977,-0.2056,2.0304,0.5541,2.11
2157,22.21031,-0.0033,1.9603,0.475,2.02
2158,22.2222,0.2261,1.9246,0.1701,1.95
2159,22.23336,0.2855,1.8875,-0.1558,1.92
2160,22.24449,0.2256,1.8513,-0.2543,1.88
2161,22.25704,0.0773,1.6984,-0.2672,1.72
2162,22.25771,0.0773,1.6984,-0.2672,1.72
2163,22.26791,-0.0153,1.5552,-0.2044,1.57
2164,22.2796,-0.1174,1.3691,-0.149,1.38
2165,22.29018,-0.2735,1.1873,-0.1524,1.23
2166,22.30491,-0.5141,1.0476,-0.2078,1.19
2167,22.32179,-0.6433,0.9252,-0.2342,1.15
2168,22.32198,-0.6433,0.9252,-0.2342,1.15
2169,22.33251,-0.6617,0.8529,-0.2179,1.1
2170,22.34356,-0.5522,0.7821,-0.2958,1.0
2171,22.35663,-0.3739,0.7085,-0.5191,0.95
2172,22.36752,-0.2657,0.6668,-0.8,1.07
2173,22.3786,-0.2425,0.6533,-1.0023,1.22
2174,22.38962,-0.2816,0.6257,-1.2349,1.41
2175,22.40126,-0.3834,0.6394,-1.2823,1.48
2176,22.40182,-0.3834,0.6394,-1.2823,1.48
2177,22.41691,-0.4491,0.6699,-0.9964,1.28
2178,22.44111,-0.3214,0.6904,-0.5763,0.96
2179,22.44126,-0.3214,0.6904,-0.5763,0.96
2180,22.44378,-0.3206,0.7061,-0.5643,0.96
2181,22.45553,-0.2767,0.7437,-0.5533,0.97
2182,22.46721,-0.1836,0.7295,-0.5655,0.94
2183,22.47955,-0.0937,0.7212,-0.5479,0.91
2184,22.48992,-0.0907,0.7369,-0.5342,0.91
2185,22.50175,-0.1372,0.7405,-0.502,0.91
2186,22.51217,-0.1455,0.7234,-0.436,0.86
2187,22.52718,-0.1323,0.6577,-0.3024,0.74
2188,22.52755,-0.1323,0.6577,-0.3024,0.74
2189,22.5478,-0.2298,0.5615,-0.222,0.65
2190,22.54798,-0.2298,0.5615,-0.222,0.65
2191,22.55501,-0.2974,0.5272,-0.245,0.65
2192,22.56605,-0.4543,0.5426,-0.1839,0.73
2193,22.57964,-0.4469,0.464,-0.329,0.72
2194,22.59013,-0.3961,0.4119,-0.245,0.62
2195,22.60152,-0.3724,0.4542,-0.1844,0.62
2196,22.61233,-0.3121,0.4933,-0.1695,0.61
2197,22.62344,-0.2527,0.5363,-0.2223,0.63
2198,22.63488,-0.2615,0.5563,-0.2973,0.68
2199,22.64641,-0.346,0.5803,-0.3798,0.78
2200,22.66594,-0.4845,0.5881,-0.4688,0.89
2201,22.66683,-0.499,0.581,-0.4707,0.9
2202,22.67879,-0.6001,0.5832,-0.447,0.95
2203,22.67894,-0.6001,0.5832,-0.447,0.95
2204,22.69289,-0.7569,0.6167,-0.4299,1.07
2205,22.70033,-0.8253,0.6255,-0.3732,1.1
2206,22.71134,-0.8627,0.6238,-0.2316,1.09
2207,22.72341,-0.8549,0.6372,-0.061,1.07
2208,22.73461,-0.7486,0.6594,0.0469,1.0
2209,22.74531,-0.6253,0.6716,0.0223,0.92
2210,22.75786,-0.5095,0.7127,-0.1443,0.89
2211,22.76817,-0.4792,0.7828,-0.2929,0.96
2212,22.779,-0.4804,0.8158,-0.4429,1.05
2213,22.79085,-0.5525,0.8624,-0.5721,1.17
2214,22.80121,-0.5872,0.9257,-0.5328,1.22
2215,22.8016,-0.5872,0.9257,-0.5328,1.22
2216,22.81682,-0.486,0.9233,-0.2975,1.08
2217,22.83377,-0.4108,0.9313,-0.1715,1.03
2218,22.83401,-0.4108,0.9313,-0.1715,1.03
2219,22.84414,-0.4684,0.9704,-0.1727,1.09
2220,22.85927,-0.5276,1.0339,-0.1949,1.18
2221,22.86817,-0.5185,1.0264,-0.2289,1.17
2222,22.87858,-0.5552,1.0259,-0.2274,1.19
2223,22.89046,-0.5771,1.0478,-0.1683,1.21
2224,22.9014,-0.4635,0.989,-0.1158,1.1
2225,22.91289,-0.3641,0.9492,-0.051,1.02
2226,22.9289,-0.2757,0.9274,0.0147,0.97
2227,22.92923,-0.2757,0.9274,0.0147,0.97
2228,22.95109,-0.3661,0.9137,-0.0979,0.99
2229,22.95132,-0.3661,0.9137,-0.0979,0.99
2230,22.95703,-0.3937,0.9262,-0.1499,1.02
2231,22.96825,-0.4328,0.9181,-0.2848,1.05
2232,22.97863,-0.444,0.8844,-0.3789,1.06
2233,22.98963,-0.4518,0.8741,-0.4255,1.07
2234,23.00157,-0.4465,0.8656,-0.3803,1.05
2235,23.01314,-0.4408,0.8422,-0.274,0.99
2236,23.0238,-0.4758,0.8358,-0.1365,0.97
2237,23.0353,-0.5605,0.8632,0.0223,1.03
2238,23.04694,-0.5752,0.868,0.0968,1.05
2239,23.06134,-0.5293,0.8668,-0.0268,1.02
2240,23.06177,-0.5293,0.8668,-0.0268,1.02
2241,23.08237,-0.4335,0.8991,-0.3781,1.07
2242,23.08253,-0.4335,0.8991,-0.3781,1.07
2243,23.08946,-0.3797,0.8952,-0.4436,1.07
2244,23.10067,-0.2461,0.8903,-0.4961,1.05
2245,23.11236,-0.2811,0.8658,-0.5,1.04
2246,23.12361,-0.305,0.8864,-0.4834,1.05
2247,23.13572,-0.3714,0.8932,-0.3644,1.03
2248,23.14699,-0.3521,0.8651,-0.1971,0.95
2249,23.15855,-0.3165,0.8846,-0.0095,0.94
2250,23.16971,-0.2222,0.9193,0.1109,0.95
2251,23.18007,-0.0306,0.8954,0.1102,0.9
2252,23.19488,0.0475,0.8766,-0.0468,0.88
2253,23.21483,-0.1802,0.8512,-0.3486,0.94
2254,23.21498,-0.1802,0.8512,-0.3486,0.94
2255,23.22273,-0.2891,0.8092,-0.4165,0.95
2256,23.23387,-0.5134,0.7845,-0.3293,0.99
2257,23.24716,-0.7027,0.8202,-0.0715,1.08
2258,23.2477,-0.7027,0.8202,-0.0715,1.08
2259,23.25795,-0.6734,0.8219,0.2101,1.08
2260,23.26868,-0.554,0.8724,0.3296,1.08
2261,23.27969,-0.3876,0.9211,0.2905,1.04
2262,23.29064,-0.1968,0.9999,0.0621,1.02
2263,23.30269,-0.0834,1.1275,-0.1617,1.14
2264,23.31291,-0.0397,1.1939,-0.3004,1.23
2265,23.32456,-0.0114,1.3241,-0.3786,1.38
2266,23.34028,0.0084,1.4292,-0.3332,1.47
2267,23.34072,0.0126,1.4319,-0.3268,1.47
2268,23.35738,0.0561,1.4485,-0.2213,1.47
2269,23.36846,0.0942,1.4551,-0.1626,1.47
2270,23.37993,0.1826,1.4214,-0.1465,1.44
2271,23.3802,0.1826,1.4214,-0.1465,1.44
2272,23.39047,0.2207,1.3901,-0.2103,1.42
2273,23.40229,0.2481,1.3256,-0.3239,1.39
2274,23.41352,0.1997,1.2249,-0.4038,1.31
2275,23.42449,0.1125,1.1224,-0.3464,1.18
2276,23.44136,0.0739,0.9868,-0.2635,1.02
2277,23.45877,0.0612,0.87,-0.2022,0.9
2278,23.45892,0.0612,0.87,-0.2022,0.9
2279,23.46858,-0.0038,0.7713,-0.1236,0.78
2280,23.47948,-0.1821,0.686,0.0406,0.71
2281,23.49053,-0.2652,0.6421,0.2057,0.72
2282,23.50278,-0.3316,0.5734,0.3929,0.77
2283,23.51329,-0.3084,0.5759,0.4569,0.8
2284,23.52483,-0.2908,0.5297,0.3702,0.71
2285,23.5262,-0.3118,0.5145,0.3518,0.7
2286,23.53692,-0.7137,0.4347,0.2768,0.88
2287,23.54774,-1.3022,0.387,0.2136,1.38
2288,23.56081,-2.7673,0.0206,-1.1692,3.0
2289,23.57504,-5.658,-0.224,-5.2489,7.72
2290,23.59406,-7.99,0.988,-5.4243,9.71
2291,23.59424,-7.99,0.988,-5.4243,9.71
2292,23.60128,-7.99,0.9465,-2.7212,8.49
2293,23.61254,-4.1688,0.2759,0.9494,4.28
2294,23.62586,-2.5953,-0.0082,1.5987,3.05
2295,23.63664,-3.5165,-0.3077,-0.8474,3.63
2296,23.6482,-4.4175,-0.5362,-3.9993,5.98
2297,23.64923,-4.3276,-0.6363,-4.4293,6.23
2298,23.65802,-3.41,-1.1298,-5.1627,6.29
2299,23.66942,-1.4664,-2.213,-4.6276,5.34
2300,23.69318,2.5997,-5.211,0.5873,5.85
2301,23.69348,2.5997,-5.211,0.5873,5.85
2302,23.70144,6.3447,-6.2161,3.5348,9.56
2303,23.71375,8.0074,-3.5879,7.9766,11.86
2304,23.73036,8.0074,3.2822,2.5082,9.01
2305,23.73053,8.0074,3.2822,2.5082,9.01
2306,23.74606,8.0074,-0.341,-6.5945,10.38
2307,23.76152,-1.3208,-8.0082,5.911,10.04
2308,23.76976,-7.9759,-7.6589,7.9766,13.63
2309,23.78141,-1.9139,-5.8085,6.6747,9.05
2310,23.78224,-0.646,-5.3485,5.2939,7.55
2311,23.79204,3.6487,-3.5478,-2.548,5.69
2312,23.8038,5.4406,-1.3453,-8.0283,9.79
2313,23.81478,4.6647,-1.4047,-6.9436,8.48
2314,23.82666,2.3041,-2.0825,-2.6684,4.09
2315,23.83636,-0.3727,-1.3045,-1.0651,1.72
2316,23.8521,-1.3254,0.4581,-2.4832,2.85
2317,23.87099,-0.5542,1.1886,-4.0873,4.29
2318,23.87127,-0.5542,1.1886,-4.0873,4.29
2319,23.88021,-0.7701,1.1566,-2.6545,3.0
2320,23.89043,-1.922,0.2964,-0.062,1.95
2321,23.90311,-4.974,-0.1074,1.0307,5.08
2322,23.91433,-6.7095,-0.2022,0.89,6.77
2323,23.9149,-6.7095,-0.2022,0.89,6.77
2324,23.92582,-5.6883,-0.2496,0.0333,5.69
2325,23.93779,-3.5204,0.2627,-0.6749,3.59
2326,23.94804,-1.5553,0.3729,-1.6023,2.26
2327,23.96312,0.3626,0.6274,-3.5249,3.6
2328,23.97967,0.903,0.6567,-2.3831,2.63
2329,23.97987,0.903,0.6567,-2.3831,2.63
2330,23.99115,0.6903,0.0824,-0.8811,1.12
2331,24.00287,-0.8082,-0.1165,1.2821,1.52
2332,24.01591,-1.7151,0.0176,2.8349,3.31
2333,24.02494,-1.6652,0.0025,3.1595,3.57
2334,24.03665,-0.8842,0.162,2.3047,2.47
2335,24.04883,-0.1125,0.2251,0.8106,0.85
2336,24.04983,0.0566,0.229,0.3626,0.43
2337,24.05914,0.3678,0.3123,-1.4479,1.53
2338,24.06994,0.2053,0.486,-2.4859,2.54
2339,24.08632,0.0363,0.3589,-1.9595,1.99
2340,24.11059,-0.6304,0.077,-0.4311,0.77
2341,24.1108,-0.6304,0.077,-0.4311,0.77
2342,24.11097,-0.6304,0.077,-0.4311,0.77
2343,24.1253,-0.7049,-0.0168,0.1198,0.72
2344,24.13636,-0.6245,-0.0793,0.6799,0.93
2345,24.14798,-0.3026,-0.1707,1.0425,1.1
2346,24.15913,-0.0172,-0.2731,0.8175,0.86
2347,24.17032,0.1064,-0.2472,0.0687,0.28
2348,24.18587,0.3043,-0.3358,-1.0013,1.1
2349,24.18626,0.3043,-0.3358,-1.0013,1.1
2350,24.20994,0.8456,-0.4336,-1.1237,1.47
2351,24.21009,0.8456,-0.4336,-1.1237,1.47
2352,24.21329,0.9013,-0.4123,-0.8528,1.31
2353,24.2242,1.1686,-0.3747,-0.3388,1.27
2354,24.23858,2.0229,-0.3293,-0.1986,2.06
2355,24.24814,2.393,-0.1214,-0.4673,2.44
2356,24.25952,2.6913,0.2524,-1.2361,2.97
2357,24.27069,2.7849,0.7913,-1.5327,3.28
2358,24.28246,3.2664,1.267,-0.9913,3.64
2359,24.29805,3.774,2.2207,0.2094,4.38
2360,24.29846,3.774,2.2207,0.2094,4.38
2361,24.32028,2.3832,4.4111,0.3858,5.03
2362,24.32044,2.3832,4.4111,0.3858,5.03
2363,24.32455,2.1976,4.6844,0.342,5.19
2364,24.33655,1.9523,5.7994,0.4007,6.13
2365,24.3484,1.9699,6.6276,0.5912,6.94
2366,24.35955,1.7312,7.325,-1.1391,7.61
2367,24.36992,1.9882,7.9678,-3.6981,9.01
2368,24.38252,2.7702,7.9966,-6.6929,10.79
2369,24.39372,3.4789,7.9966,-4.3904,9.76
2370,24.40459,3.1716,7.9966,0.5148,8.62
2371,24.42086,2.6864,7.9966,6.6085,10.72
2372,24.42118,2.6864,7.9966,6.6085,10.72
2373,24.43954,7.876,7.9966,7.0348,13.25
2374,24.43971,7.876,7.9966,7.0348,13.25
2375,24.45919,8.0074,5.0308,7.9235,12.34
2376,24.45949,8.0074,5.0308,7.9235,12.34
2377,24.46949,8.0074,3.0811,7.9766,11.71
2378,24.48186,7.8144,1.4333,7.9766,11.26
2379,24.49268,7.3508,0.5786,7.9766,10.86
2380,24.5034,6.8328,0.6084,7.9766,10.52
2381,24.51559,8.0074,0.7247,7.9766,11.33
2382,24.52696,8.0074,-2.2233,5.1723,9.79
2383,24.53898,8.0074,-2.4981,-0.7338,8.42
2384,24.55512,7.0837,-2.2939,0.0484,7.45
2385,24.55581,7.0837,-2.2939,0.0484,7.45
2386,24.57851,7.4959,-3.1765,0.2688,8.15
2387,24.57867,7.4959,-3.1765,0.2688,8.15
2388,24.5814,7.4284,-3.3832,0.086,8.16
2389,24.59531,6.0071,-4.654,0.6306,7.63
2390,24.60504,5.4863,-5.2376,2.4665,7.98
2391,24.61461,4.1028,-5.4802,2.5434,7.3
2392,24.62717,2.1614,-5.1856,1.6236,5.85
2393,24.63821,1.9806,-4.7713,1.811,5.47
2394,24.6498,2.267,-4.2045,2.0707,5.21
2395,24.66454,2.3463,-3.2144,1.8594,4.39
2396,24.66486,2.3463,-3.2144,1.8594,4.39
2397,24.68072,2.5928,-2.0528,1.6999,3.72
2398,24.69216,3.7115,-1.0897,1.0241,4.0
2399,24.70291,4.4033,-0.0097,-0.3046,4.41
2400,24.71804,4.2611,2.1047,-2.3188,5.29
2401,24.71859,4.0875,2.4904,-2.4842,5.39
2402,24.72647,3.6142,3.8128,-2.5023,5.82
2403,24.73728,3.7467,5.3616,-1.4093,6.69
2404,24.74803,4.2778,6.0197,0.6682,7.42
2405,24.76142,2.4033,6.2939,1.4052,6.88
2406,24.77119,1.3946,5.765,0.8744,6.0
2407,24.78228,-0.1606,4.5513,-0.4949,4.58
2408,24.79855,-0.8393,2.4652,-1.3458,2.93
2409,24.79925,-0.8197,2.1264,-1.3771,2.66
2410,24.8224,-1.2069,-0.328,-1.6182,2.05
2411,24.82273,-1.2304,-0.629,-1.6751,2.17
2412,24.8374,-1.6569,-2.0371,-1.8822,3.23
2413,24.84784,-2.5909,-2.6225,-1.7354,4.07
2414,24.86017,-2.8967,-2.5697,-1.2532,4.07
2415,24.86055,-2.8967,-2.5697,-1.2532,4.07
2416,24.87106,-2.523,-2.3024,-0.5333,3.46
2417,24.88275,-1.8074,-1.722,0.3015,2.51
2418,24.89397,-1.2277,-1.0731,0.4432,1.69
2419,24.91024,-0.3292,-0.3693,-0.2677,0.56
2420,24.93456,0.2166,0.2336,-0.5186,0.61
2421,24.93486,0.2884,0.2358,-0.4675,0.6
2422,24.935,0.2884,0.2358,-0.4675,0.6
2423,24.94869,0.5273,0.2864,-0.0642,0.6
2424,24.9605,0.5515,0.4623,0.4637,0.86
2425,24.97166,0.6883,0.4325,0.7254,1.09
2426,24.97199,0.6883,0.4325,0.7254,1.09
2427,24.9834,0.7272,0.3489,0.7229,1.08
2428,24.99463,0.5518,0.2292,0.5363,0.8
2429,25.00589,0.5031,0.1176,0.3391,0.62
2430,25.01701,0.628,-0.1155,0.0242,0.64
2431,25.02822,0.8454,-0.3427,-0.3192,0.97
2432,25.04285,1.0662,-0.5818,-0.6026,1.36
2433,25.07092,1.4449,-0.5159,0.9027,1.78
2434,25.07112,1.4449,-0.5159,0.9027,1.78
2435,25.07127,1.4449,-0.5159,0.9027,1.78
2436,25.08241,1.6999,-0.2838,1.7534,2.46
2437,25.09272,2.0744,-0.113,2.3607,3.14
2438,25.10511,2.2493,0.1818,2.3301,3.24
2439,25.10584,2.2493,0.1818,2.3301,3.24
2440,25.11695,2.2655,0.5067,1.4331,2.73
2441,25.12904,1.8885,1.0237,0.6689,2.25
2442,25.139,1.5868,1.4177,1.0053,2.35
2443,25.15386,0.4132,1.9359,2.0204,2.83
2444,25.18192,-1.6911,6.9737,4.6869,8.57
2445,25.18212,-1.6911,6.9737,4.6869,8.57
2446,25.18237,-1.6911,6.9737,4.6869,8.57
2447,25.19316,-0.9763,7.9966,4.6485,9.3
2448,25.20434,-2.2699,7.9966,5.7796,10.12
2449,25.21604,-3.8988,7.9966,6.757,11.17
2450,25.22778,-5.3126,7.9966,7.9766,12.48
2451,25.23904,-4.083,6.5614,7.9766,11.11
2452,25.25077,-1.4278,4.628,7.9766,9.33
2453,25.25233,0.3783,3.5343,7.9766,8.73
2454,25.26529,4.3014,1.9534,7.9766,9.27
2455,25.28182,8.0074,2.97,7.7882,11.56
2456,25.28199,8.0074,2.97,7.7882,11.56
2457,25.29294,8.0074,4.8088,6.5015,11.38
2458,25.30415,8.0074,6.1324,7.4127,12.52
2459,25.31673,8.0074,6.65,7.9766,13.11
2460,25.32892,8.0074,5.1742,7.9766,12.43
2461,25.33907,8.0074,4.0329,7.9766,12.0
2462,25.34996,8.0074,1.7671,7.9766,11.44
2463,25.36221,8.0074,-1.8514,7.9766,11.45
2464,25.37267,8.0074,-3.7452,6.9517,11.25
2465,25.37318,8.0074,-3.7452,6.9517,11.25
2466,25.38843,8.0074,-5.9085,4.7653,11.03
2467,25.41993,6.0227,-7.158,1.1338,9.42
2468,25.42011,6.0227,-7.158,1.1338,9.42
2469,25.42025,6.0227,-7.158,1.1338,9.42
2470,25.42745,5.2061,-6.7738,-0.8184,8.58
2471,25.43917,4.8091,-6.7232,-2.6435,8.68
2472,25.44948,4.705,-6.2639,-3.4184,8.55
2473,25.46156,4.5641,-5.4399,-4.5539,8.44
2474,25.4725,4.9745,-4.9723,-4.7525,8.49
2475,25.48425,5.6453,-4.0528,-3.7699,7.91
2476,25.4982,6.8991,-3.0187,-0.5851,7.55
2477,25.49924,6.8991,-3.0187,-0.5851,7.55
2478,25.50722,7.0449,-2.2756,2.6607,7.87
2479,25.52165,4.8927,-0.5672,6.2675,7.97
2480,25.54136,2.812,1.446,6.212,6.97
2481,25.54155,2.812,1.446,6.212,6.97
2482,25.54898,2.3268,2.0463,5.2969,6.14
2483,25.5604,1.601,2.7169,4.8459,5.78
2484,25.57236,0.9387,2.9602,5.5236,6.34
2485,25.58441,-0.1091,3.6899,5.5233,6.64
2486,25.59475,-0.8002,4.2882,4.5469,6.3
2487,25.60772,-1.7463,4.7154,2.9743,5.84
2488,25.61692,-2.1372,4.8022,2.401,5.78
2489,25.62751,-2.4074,4.9886,2.0741,5.91
2490,25.64751,-1.4825,4.8139,2.293,5.53
2491,25.64788,-1.4825,4.8139,2.293,5.53
2492,25.67504,1.0933,3.4859,0.2749,3.66
2493,25.67527,1.0933,3.4859,0.2749,3.66
2494,25.67544,1.0933,3.4859,0.2749,3.66
2495,25.68269,1.7801,3.0029,-0.823,3.59
2496,25.69378,1.9086,2.3321,-2.2763,3.78
2497,25.70715,1.2832,2.0287,-2.4761,3.45
2498,25.71892,1.0325,1.4666,-1.7691,2.52
2499,25.7297,0.6927,0.9035,-0.9544,1.49
2500,25.75548,-0.3553,0.3655,0.7088,0.87
2501,25.75622,-0.3543,0.2922,0.764,0.89
2502,25.75648,-0.3543,0.2922,0.764,0.89
2503,25.77302,-0.177,0.0711,0.4183,0.46
2504,25.77317,-0.177,0.0711,0.4183,0.46
2505,25.79944,0.2346,0.1371,-0.66,0.71
2506,25.79961,0.2346,0.1371,-0.66,0.71
2507,25.80634,0.3038,0.1027,-0.6393,0.72
2508,25.81643,0.2273,0.0438,-0.5691,0.61
2509,25.82861,-0.0353,-0.0422,-0.2616,0.27
2510,25.83984,-0.3807,-0.049,0.3826,0.54
2511,25.84975,-0.5669,-0.0877,0.6958,0.9
2512,25.86299,-0.767,-0.0859,0.7407,1.07
2513,25.87324,-0.8791,-0.0422,0.5487,1.04
2514,25.8849,-1.009,0.0702,0.2417,1.04
2515,25.89559,-0.969,0.1999,0.0382,0.99
2516,25.89658,-0.9448,0.2255,-0.0161,0.97
2517,25.90793,-0.7887,0.2993,-0.2675,0.88
2518,25.92407,-0.7716,0.4752,-0.4673,1.02
2519,25.94244,-0.7885,0.6875,-0.4988,1.16
2520,25.94272,-0.7855,0.722,-0.4722,1.17
2521,25.95007,-0.7728,0.7845,-0.3793,1.16
2522,25.96091,-0.7113,0.9726,0.0172,1.21
