ID,time,gFx,gFy,gFz,TgF
512,5.27447,-0.1501,0.2263,-0.2775,0.39
513,5.28574,-0.3409,0.1417,-0.1543,0.4
514,5.29626,-0.5869,0.1547,-0.0473,0.61
515,5.30742,-0.7086,0.1808,0.0049,0.73
516,5.31862,-0.7242,0.1781,-0.0249,0.75
517,5.3298,-0.7252,0.2163,-0.1631,0.77
518,5.34058,-0.6966,0.2771,-0.3041,0.81
519,5.35208,-0.6333,0.3105,-0.5406,0.89
520,5.36372,-0.5952,0.3711,-0.7502,1.03
521,5.37737,-0.552,0.4044,-0.8965,1.13
522,5.39321,-0.5495,0.4,-0.7761,1.03
523,5.39351,-0.5495,0.4,-0.7761,1.03
524,5.40711,-0.5669,0.454,-0.5724,0.92
525,5.41861,-0.5749,0.4982,-0.4404,0.88
526,5.42941,-0.6634,0.5861,-0.3559,0.95
527,5.44064,-0.7399,0.7295,-0.2997,1.08
528,5.44169,-0.7538,0.7654,-0.2948,1.11
529,5.45258,-0.7609,0.893,-0.2978,1.21
530,5.46361,-0.6937,1.0364,-0.2728,1.28
531,5.47516,-0.551,1.1605,-0.1744,1.3
532,5.48863,-0.3429,1.2091,-0.0845,1.26
533,5.50408,-0.2171,1.2704,-0.0596,1.29
534,5.50451,-0.2171,1.2704,-0.0596,1.29
535,5.5196,-0.134,1.3168,-0.1587,1.33
536,5.52971,-0.0649,1.2944,-0.361,1.35
537,5.54129,-0.0241,1.2545,-0.6139,1.4
538,5.55258,0.0153,1.2127,-0.9268,1.53
539,5.56427,0.058,1.1624,-1.0886,1.59
540,5.56477,0.058,1.1624,-1.0886,1.59
541,5.57534,0.0585,1.0755,-1.0685,1.52
542,5.58676,-0.0052,0.9838,-0.918,1.35
543,5.59731,-0.0763,0.9081,-0.7685,1.19
544,5.60898,-0.1648,0.7972,-0.6378,1.03
545,5.62293,-0.3045,0.6694,-0.5687,0.93
546,5.63745,-0.4113,0.551,-0.5677,0.89
547,5.63771,-0.4113,0.551,-0.5677,0.89
548,5.65174,-0.4887,0.4276,-0.5892,0.88
549,5.66387,-0.5246,0.3357,-0.6178,0.88
550,5.67574,-0.5525,0.2854,-0.6246,0.88
551,5.68628,-0.5105,0.2431,-0.6481,0.86
552,5.69718,-0.4227,0.1862,-0.6903,0.83
553,5.70808,-0.3793,0.1437,-0.6972,0.81
554,5.70919,-0.3744,0.1332,-0.6977,0.8
555,5.71999,-0.3607,0.0587,-0.6935,0.78
556,5.73451,-0.3451,-0.0451,-0.6705,0.76
557,5.75261,-0.3773,-0.0859,-0.6153,0.73
558,5.7533,-0.3751,-0.0916,-0.6019,0.72
559,5.76445,-0.3209,-0.1099,-0.5433,0.64
560,5.77595,-0.1924,-0.1062,-0.4297,0.48
561,5.78739,-0.0324,-0.1148,-0.3366,0.36
562,5.79762,0.0783,-0.1309,-0.3232,0.36
563,5.80922,0.2136,-0.1004,-0.3442,0.42
564,5.82081,0.328,-0.0649,-0.4482,0.56
565,5.83357,0.4218,-0.0126,-0.5159,0.67
566,5.83435,0.4372,0.0023,-0.5078,0.67
567,5.84879,0.5837,0.153,-0.299,0.67
568,5.85353,0.6629,0.1769,-0.2044,0.72
569,5.86383,0.8234,0.173,-0.0188,0.84
570,5.87612,0.9947,0.1286,0.1647,1.02
571,5.88668,1.0709,0.0956,0.2336,1.1
572,5.89807,0.9902,0.035,0.1591,1.0
573,5.90847,0.7802,0.0484,0.0596,0.78
574,5.91967,0.6128,0.1916,0.1513,0.66
575,5.93138,0.8991,0.193,0.4794,1.04
576,5.94536,1.3806,0.1518,0.8392,1.62
577,5.96073,1.5536,0.3115,0.9308,1.84
578,5.96105,1.5536,0.3115,0.9308,1.84
579,5.97548,1.3687,0.4808,0.6784,1.6
580,5.98665,1.2094,0.6543,0.6049,1.5
581,5.99791,1.1867,0.8026,0.6191,1.56
582,5.99897,1.2052,0.8302,0.6169,1.59
583,6.00857,1.2829,0.996,0.6193,1.74
584,6.02091,0.9834,1.6266,0.8231,2.07
585,6.03109,0.5613,2.1628,0.9467,2.43
586,6.04214,-0.1518,3.0941,1.1289,3.3
587,6.05681,-1.0635,5.1293,1.2975,5.4
588,6.07488,-0.5312,7.5744,3.0894,8.2
589,6.07613,-0.4528,7.8837,3.6735,8.71
590,6.08648,-0.5459,7.9966,6.2384,10.16
591,6.09826,-0.3324,7.9966,7.9766,11.3
592,6.10921,-1.1918,7.7657,7.9766,11.2
593,6.11981,-2.1695,6.6283,7.9766,10.6
594,6.13119,-0.123,5.0824,7.9766,9.46
595,6.14314,5.2034,2.7733,7.9766,9.92
596,6.14365,5.2034,2.7733,7.9766,9.92
597,6.16602,8.0079,2.2002,6.81,10.74
598,6.1665,8.0079,2.2002,6.81,10.74
599,6.17984,8.0079,3.0147,4.6822,9.75
600,6.19828,8.0079,2.6003,7.8979,11.54
601,6.20776,8.0079,2.5854,7.9766,11.59
602,6.21898,8.0079,1.6044,7.9766,11.42
603,6.21923,8.0079,1.6044,7.9766,11.42
604,6.23109,8.0079,0.195,7.9766,11.3
605,6.24235,8.0079,-2.9095,7.871,11.6
606,6.25368,8.0079,-5.9468,3.9916,10.74
607,6.26865,8.0079,-7.6212,0.729,11.08
608,6.28632,5.3302,-8.0006,1.1829,9.69
609,6.28671,5.3302,-8.0006,1.1829,9.69
610,6.2979,2.8941,-7.8294,-0.6114,8.37
611,6.30778,2.3114,-7.7256,-2.2382,8.37
612,6.32042,2.1543,-6.9636,-4.3584,8.49
613,6.33277,1.7439,-5.5188,-4.903,7.59
614,6.34294,1.5983,-4.4447,-3.5948,5.94
615,6.35404,1.7505,-2.4683,-1.0468,3.2
616,6.35449,1.7505,-2.4683,-1.0468,3.2
617,6.36541,2.0551,-0.7103,0.8192,2.32
618,6.37613,2.4338,1.3818,1.8696,3.37
619,6.38698,2.4213,2.3712,1.6933,3.79
620,6.40149,1.1698,2.6446,0.2778,2.91
621,6.41666,0.2334,1.8533,-0.021,1.87
622,6.41693,0.2334,1.8533,-0.021,1.87
623,6.43048,-0.8329,1.0999,0.922,1.66
624,6.44281,-1.1703,0.4029,0.8275,1.49
625,6.454,-1.3523,-0.0097,0.0294,1.35
626,6.46485,-1.1693,-0.1316,-0.8748,1.47
627,6.47597,-0.7833,-0.0493,-1.6453,1.82
628,6.48727,-0.3482,0.0672,-1.6687,1.71
629,6.48764,-0.3482,0.0672,-1.6687,1.71
630,6.4984,-0.0966,0.1535,-1.3717,1.38
631,6.50994,-0.0546,0.3787,-0.693,0.79
632,6.52477,-0.1337,0.4349,-0.0197,0.46
633,6.53744,-0.4286,0.6123,0.8077,1.1
634,6.54262,-0.4076,0.6504,0.9904,1.25
635,6.5526,-0.2439,0.7816,0.9711,1.27
636,6.56405,0.0238,1.1981,0.3946,1.26
637,6.57652,0.4467,1.5912,-0.4277,1.71
638,6.58694,0.7042,1.7372,-0.9102,2.08
639,6.5987,0.5317,1.7236,-1.0289,2.08
640,6.60956,-0.0121,1.5736,-0.5985,1.68
641,6.62062,-0.5762,1.4961,0.1913,1.61
642,6.63229,-0.7868,1.5501,0.9056,1.96
643,6.64563,-0.7042,1.6146,1.1223,2.09
644,6.64611,-0.7042,1.6146,1.1223,2.09
645,6.6622,-0.3072,1.8442,0.2722,1.89
646,6.6673,-0.2652,1.9354,-0.1529,1.96
647,6.67614,-0.2622,2.1372,-0.8494,2.31
648,6.68693,-0.2481,2.2175,-1.1056,2.49
649,6.69905,-0.1096,2.1181,-0.7311,2.24
650,6.70952,-0.1044,1.971,-0.4087,2.02
651,6.72035,-0.1943,1.8955,-0.1375,1.91
652,6.73147,-0.209,1.7734,0.0533,1.79
653,6.74321,-0.1601,1.5838,0.0076,1.59
654,6.75743,-0.3465,1.382,-0.3044,1.46
655,6.77349,-0.7824,1.1683,-0.3749,1.46
656,6.77373,-0.7824,1.1683,-0.3749,1.46
657,6.78705,-1.0462,1.0122,-0.1443,1.46
658,6.79906,-1.098,0.9372,0.176,1.45
659,6.80939,-0.8466,0.8641,0.4061,1.28
660,6.8206,-0.5693,0.8072,0.5113,1.11
661,6.82134,-0.5112,0.8001,0.5272,1.09
662,6.83259,-0.3578,0.7777,0.5096,1.0
663,6.84364,-0.2803,0.7828,0.3425,0.9
664,6.85775,-0.2517,0.773,0.0533,0.81
665,6.87525,-0.2967,0.7532,-0.0119,0.81
666,6.87609,-0.3165,0.7493,0.0118,0.81
667,6.88705,-0.3856,0.7153,0.1517,0.83
668,6.8985,-0.453,0.6909,0.3587,0.9
669,6.90968,-0.4423,0.6721,0.5316,0.96
670,6.92076,-0.4113,0.6648,0.6274,1.0
671,6.93326,-0.2405,0.7264,0.8683,1.16
672,6.94384,-0.1481,0.7943,0.903,1.21
673,6.95518,-0.026,0.8441,0.5179,0.99
674,6.96559,0.1308,0.7366,0.5546,0.93
675,6.96631,0.122,0.7496,0.5091,0.91
676,6.97688,-0.0233,0.8483,0.3724,0.93
677,6.99093,-0.2803,0.9213,0.3335,1.02
678,7.00407,-0.4042,0.8915,0.3702,1.05
679,7.01003,-0.4218,0.8795,0.3882,1.05
680,7.02077,-0.4176,0.8766,0.4429,1.07
681,7.03346,-0.3463,0.9093,0.473,1.08
682,7.04371,-0.2508,0.8952,0.378,1.0
683,7.05497,-0.1577,0.901,0.2983,0.96
684,7.06688,-0.1953,0.9892,0.2368,1.04
685,7.0769,-0.2356,1.0264,0.2053,1.07
686,7.08809,-0.2696,1.0227,0.1974,1.08
687,7.09903,-0.3011,1.0237,0.2519,1.1
688,7.09979,-0.3082,1.0249,0.2746,1.1
689,7.1136,-0.3228,1.031,0.3916,1.15
690,7.13079,-0.2869,0.9924,0.5072,1.15
691,7.13126,-0.2869,0.9924,0.5072,1.15
692,7.14371,-0.2043,0.9724,0.5485,1.13
693,7.15631,-0.0895,0.9421,0.506,1.07
694,7.16714,-0.0541,0.935,0.4168,1.03
695,7.17729,-0.0929,0.9572,0.3306,1.02
696,7.18867,-0.135,0.9687,0.2541,1.01
697,7.19941,-0.1599,0.956,0.1967,0.99
698,7.21458,-0.2193,0.9294,0.2045,0.98
699,7.21509,-0.2193,0.9294,0.2045,0.98
700,7.23722,-0.2327,0.8385,0.375,0.95
701,7.23778,-0.2298,0.8263,0.3977,0.95
702,7.2537,-0.2605,0.7559,0.4764,0.93
703,7.25389,-0.2605,0.7559,0.4764,0.93
704,7.2653,-0.3067,0.7034,0.5106,0.92
705,7.27681,-0.3416,0.6983,0.5731,0.97
706,7.28841,-0.3265,0.7107,0.5939,0.98
707,7.29967,-0.295,0.7171,0.5771,0.97
708,7.31085,-0.2503,0.7439,0.5167,0.94
709,7.32369,-0.1907,0.7755,0.4447,0.91
710,7.33289,-0.1631,0.7865,0.4085,0.9
711,7.34803,-0.1562,0.818,0.3829,0.92
712,7.34849,-0.1562,0.818,0.3829,0.92
713,7.37384,-0.2388,0.8688,0.4193,0.99
714,7.37414,-0.2388,0.8688,0.4193,0.99
715,7.37833,-0.2539,0.8768,0.4368,1.01
716,7.38939,-0.2642,0.8913,0.4881,1.05
717,7.39944,-0.2322,0.9118,0.5282,1.08
718,7.41104,-0.178,0.9318,0.5099,1.08
719,7.42228,-0.1572,0.9501,0.4383,1.06
720,7.43489,-0.1553,0.9953,0.3191,1.06
721,7.44507,-0.1933,1.0386,0.2378,1.08
722,7.45629,-0.2268,1.0764,0.197,1.12
723,7.46832,-0.2525,1.1016,0.1906,1.15
724,7.49108,-0.2114,1.1446,0.2602,1.19
725,7.49151,-0.2114,1.1446,0.2602,1.19
726,7.4993,-0.1814,1.1526,0.2524,1.19
727,7.51062,-0.1169,1.1309,0.1979,1.15
728,7.52314,-0.08,1.0987,0.1181,1.11
729,7.53355,-0.0834,1.0681,0.0345,1.07
730,7.54488,-0.1206,1.0561,-0.0285,1.06
731,7.54566,-0.1323,1.0542,-0.0405,1.06
732,7.55582,-0.1736,1.0434,-0.0574,1.06
733,7.56716,-0.1853,1.0466,-0.0071,1.06
734,7.57817,-0.1667,1.0442,0.0589,1.06
735,7.58958,-0.0907,1.0276,0.161,1.04
736,7.60422,0.0175,0.9921,0.2595,1.03
737,7.62298,0.0895,0.9237,0.2585,0.96
738,7.62355,0.0825,0.9145,0.2483,0.95
739,7.63264,0.0461,0.8947,0.2035,0.92
740,7.64439,-0.0512,0.868,0.1325,0.88
741,7.65688,-0.1123,0.8378,0.1256,0.85
742,7.66641,-0.1472,0.8158,0.1244,0.84
743,7.6781,-0.1579,0.7862,0.0521,0.8
744,7.67889,-0.1592,0.7821,0.0247,0.8
745,7.68921,-0.1636,0.7522,-0.1006,0.78
746,7.70487,-0.2278,0.721,-0.3591,0.84
747,7.72232,-0.3126,0.7149,-0.5973,0.98
748,7.72261,-0.3126,0.7149,-0.5973,0.98
749,7.7328,-0.3631,0.7249,-0.7199,1.08
750,7.74574,-0.4391,0.74,-0.8391,1.2
751,7.75634,-0.4753,0.7364,-0.8506,1.22
752,7.76672,-0.5085,0.7156,-0.791,1.18
753,7.77886,-0.584,0.7259,-0.5601,1.09
754,7.78953,-0.6236,0.7637,-0.3539,1.05
755,7.80038,-0.5969,0.8199,-0.1338,1.02
756,7.81153,-0.5188,0.8732,-0.0239,1.02
757,7.82316,-0.3563,0.9394,0.0277,1.01
758,7.82406,-0.3174,0.9477,0.0294,1.0
759,7.83422,-0.2215,0.9621,0.0228,0.99
760,7.84924,-0.1677,1.0789,-0.039,1.09
761,7.87404,-0.0458,1.181,-0.1377,1.19
762,7.87438,-0.0458,1.181,-0.1377,1.19
763,7.87848,-0.0314,1.1854,-0.1429,1.19
764,7.89,0.0231,1.2343,-0.1192,1.24
765,7.90087,0.07,1.2858,-0.0342,1.29
766,7.91252,0.1042,1.2926,0.0506,1.3
767,7.92381,0.0854,1.3039,0.1434,1.31
768,7.93517,0.0309,1.3312,0.2297,1.35
769,7.94628,0.0052,1.3171,0.3289,1.36
770,7.96,0.036,1.2755,0.4163,1.34
771,7.96052,0.036,1.2755,0.4163,1.34
772,7.98466,0.0668,1.235,0.3829,1.29
773,7.98504,0.0668,1.235,0.3829,1.29
774,7.98913,0.0568,1.2235,0.3347,1.27
775,8.00036,0.0133,1.2083,0.226,1.23
776,8.01246,-0.0221,1.1766,0.0855,1.18
777,8.02358,-0.0316,1.1353,0.0103,1.14
778,8.03478,-0.0529,1.0852,-0.0498,1.09
779,8.04538,-0.0778,1.0498,-0.0698,1.05
780,8.05641,-0.1123,1.0017,-0.0735,1.01
781,8.06981,-0.1481,0.9543,-0.0598,0.97
782,8.07018,-0.1481,0.9543,-0.0598,0.97
783,8.08997,-0.1855,0.8817,-0.0092,0.9
784,8.10088,-0.2173,0.849,0.012,0.88
785,8.10414,-0.2254,0.8419,0.0174,0.87
786,8.11181,-0.2742,0.8221,0.0333,0.87
787,8.12425,-0.3187,0.8035,0.068,0.87
788,8.13482,-0.3365,0.7745,0.0851,0.85
789,8.14644,-0.3558,0.7598,0.0843,0.84
790,8.15645,-0.3604,0.7576,0.0626,0.84
791,8.16801,-0.3468,0.7366,0.0096,0.81
792,8.17875,-0.3402,0.7185,-0.0205,0.8
793,8.19467,-0.3626,0.7024,-0.0603,0.79
794,8.21609,-0.3766,0.7383,-0.0549,0.83
795,8.21635,-0.3766,0.7383,-0.0549,0.83
796,8.2167,-0.3719,0.7439,-0.0534,0.83
797,8.23501,-0.3421,0.7847,-0.0327,0.86
798,8.24686,-0.3167,0.814,-0.0368,0.87
799,8.25687,-0.2659,0.8475,-0.063,0.89
800,8.27221,-0.2332,0.8715,-0.094,0.91
801,8.27245,-0.2332,0.8715,-0.094,0.91
802,8.29115,-0.2549,0.9125,-0.041,0.95
803,8.2913,-0.2549,0.9125,-0.041,0.95
804,8.30282,-0.2615,0.9228,0.0318,0.96
805,8.31081,-0.2522,0.9247,0.0975,0.96
806,8.32257,-0.316,0.9848,0.1308,1.04
807,8.33523,-0.3536,1.021,0.1583,1.09
808,8.34536,-0.3424,1.0554,0.1322,1.12
809,8.35668,-0.2969,1.0711,0.1029,1.12
810,8.36807,-0.303,1.1114,0.0521,1.15
811,8.37852,-0.3187,1.1414,0.0084,1.19
812,8.39052,-0.3536,1.1915,-0.0884,1.25
813,8.4018,-0.4005,1.2313,-0.1648,1.31
814,8.41241,-0.3952,1.2438,-0.1734,1.32
815,8.42384,-0.3661,1.2489,-0.1504,1.31
816,8.42466,-0.3561,1.2487,-0.1409,1.31
817,8.43823,-0.2818,1.2448,-0.1101,1.28
818,8.45577,-0.0998,1.2372,-0.1541,1.25
819,8.46807,-0.0563,1.2391,-0.2069,1.26
820,8.46845,-0.0563,1.2391,-0.2069,1.26
821,8.47883,-0.0558,1.2731,-0.2465,1.3
822,8.49046,-0.0367,1.3029,-0.2511,1.33
823,8.50141,0.0096,1.3222,-0.2303,1.34
824,8.51383,0.0685,1.3359,-0.1969,1.35
825,8.52521,0.1445,1.3339,-0.1756,1.35
826,8.5352,0.1855,1.3027,-0.2054,1.33
827,8.54561,0.2095,1.2658,-0.2191,1.3
828,8.55718,0.2444,1.2159,-0.1964,1.26
829,8.57205,0.3067,1.139,-0.1543,1.19
830,8.57257,0.3067,1.139,-0.1543,1.19
831,8.59535,0.3744,0.9902,-0.2335,1.08
832,8.59575,0.3604,0.977,-0.2562,1.07
833,8.60079,0.3434,0.958,-0.2787,1.06
834,8.61174,0.2075,0.8766,-0.4543,1.01
835,8.62595,0.0297,0.848,-0.5225,1.0
836,8.63566,-0.0106,0.8292,-0.4651,0.95
837,8.6468,-0.0463,0.7,-0.4294,0.82
838,8.65738,-0.0517,0.6506,-0.4138,0.77
839,8.66879,-0.0754,0.6277,-0.3112,0.7
840,8.68292,-0.0888,0.5883,-0.2743,0.66
841,8.70589,-0.1767,0.5495,-0.3906,0.7
842,8.70621,-0.1767,0.5495,-0.3906,0.7
843,8.70649,-0.1767,0.5495,-0.3906,0.7
844,8.72311,-0.274,0.5414,-0.4346,0.75
845,8.73644,-0.3077,0.5419,-0.4145,0.75
846,8.73716,-0.3079,0.5412,-0.4067,0.74
847,8.74677,-0.2867,0.539,-0.3879,0.72
848,8.75674,-0.2747,0.5312,-0.3767,0.71
849,8.76852,-0.2698,0.5583,-0.3649,0.72
850,8.7785,-0.2764,0.5915,-0.3608,0.75
851,8.79007,-0.2459,0.6123,-0.4123,0.78
852,8.80178,-0.2674,0.6079,-0.4004,0.78
853,8.81161,-0.3307,0.6369,-0.415,0.83
854,8.82503,-0.4623,0.7009,-0.4055,0.93
855,8.8428,-0.5344,0.7725,-0.343,1.0
856,8.84306,-0.5344,0.7725,-0.343,1.0
857,8.85778,-0.551,0.8162,-0.2477,1.02
858,8.86962,-0.541,0.8387,-0.1541,1.01
859,8.87088,-0.5407,0.8446,-0.1377,1.01
860,8.87985,-0.5405,0.869,-0.0967,1.03
861,8.89141,-0.5688,0.8996,-0.1021,1.07
862,8.90245,-0.635,0.9384,-0.1355,1.14
863,8.914,-0.7005,1.0129,-0.168,1.24
864,8.92486,-0.692,1.0647,-0.1873,1.28
865,8.93622,-0.6399,1.0857,-0.1778,1.27
866,8.94713,-0.5473,1.1067,-0.1272,1.24
867,8.96179,-0.4596,1.129,-0.0962,1.22
868,8.96232,-0.4596,1.129,-0.0962,1.22
869,8.97669,-0.4408,1.1473,-0.1329,1.24
870,8.99092,-0.4784,1.1646,-0.1793,1.27
871,8.9923,-0.485,1.1671,-0.182,1.28
872,9.00258,-0.4975,1.1578,-0.1783,1.27
873,9.01334,-0.4699,1.1268,-0.137,1.23
874,9.02475,-0.4318,1.0987,-0.0933,1.18
875,9.03568,-0.4225,1.0774,-0.094,1.16
876,9.04672,-0.3993,1.0505,-0.1119,1.13
877,9.05754,-0.3592,1.0205,-0.127,1.09
878,9.06904,-0.3069,0.9816,-0.1465,1.04
879,9.08075,-0.3179,0.9394,-0.1727,1.01
880,9.09514,-0.3297,0.8969,-0.1724,0.97
881,9.09559,-0.3297,0.8969,-0.1724,0.97
882,9.10918,-0.3094,0.8321,-0.1236,0.9
883,9.12425,-0.2166,0.7493,-0.0403,0.78
884,9.13605,-0.0937,0.6641,-0.0266,0.67
885,9.1368,-0.0732,0.6491,-0.0334,0.65
886,9.14694,-0.0082,0.5861,-0.0847,0.59
887,9.15846,-0.0184,0.5189,-0.2074,0.56
888,9.16922,-0.0851,0.4914,-0.2948,0.58
889,9.18113,-0.1599,0.3966,-0.3674,0.56
890,9.19187,-0.3426,0.2759,-0.4883,0.66
891,9.20305,-0.6045,0.1542,-0.5682,0.84
892,9.21447,-1.1508,-0.0793,-0.8079,1.41
893,9.22886,-2.6996,-0.2919,-1.774,3.24
894,9.22927,-2.6996,-0.2919,-1.774,3.24
895,9.24976,-6.5148,0.8057,-3.7057,7.54
896,9.25004,-6.5148,0.8057,-3.7057,7.54
897,9.2685,-4.4695,1.2985,-1.6348,4.93
898,9.28094,-2.2029,0.8302,-0.9823,2.55
899,9.28151,-2.2029,0.8302,-0.9823,2.55
900,9.29917,-3.1698,0.5908,-2.4632,4.06
901,9.30426,-3.8451,0.4593,-3.0182,4.91
902,9.31438,-4.4355,0.0255,-3.5796,5.7
903,9.32441,-3.6347,-0.9383,-3.617,5.21
904,9.33624,-1.8817,-2.5592,-2.9576,4.34
905,9.3465,-0.6436,-3.6876,-1.434,4.01
906,9.36124,4.6408,-4.7537,1.5775,6.83
907,9.37744,8.0023,-2.983,3.5489,9.25
908,9.37779,8.0023,-2.983,3.5489,9.25
909,9.39126,8.0079,-1.1308,4.0553,9.05
910,9.40346,8.0079,2.2918,1.0261,8.39
911,9.41508,8.0079,3.3071,-2.4681,9.01
912,9.41576,8.0079,2.7521,-2.9818,8.98
913,9.42456,8.0079,-0.178,-2.7107,8.46
914,9.43774,2.135,-4.346,3.4109,5.92
915,9.44787,-0.6558,-2.9066,6.3977,7.06
916,9.4635,2.4106,-1.9543,2.294,3.86
917,9.48066,2.6436,-0.7541,-5.7622,6.38
918,9.48117,2.6436,-0.7541,-5.7622,6.38
919,9.49128,1.484,-0.7602,-6.015,6.24
920,9.50315,-0.5166,-1.0194,-3.3456,3.54
921,9.51421,-2.1318,-0.2633,-2.0557,2.97
922,9.52463,-2.2142,0.2265,-1.4323,2.65
923,9.53749,-2.1394,0.8991,0.2243,2.33
924,9.53839,-2.1394,0.8991,0.2243,2.33
925,9.5491,-2.2325,1.3527,0.4273,2.65
926,9.55836,-2.0764,1.5269,-0.3845,2.61
927,9.56975,-1.6166,1.4766,-2.1522,3.07
928,9.58161,-1.5526,1.4109,-3.4777,4.06
929,9.59624,-1.1769,1.159,-3.67,4.02
930,9.60407,-1.043,0.8028,-3.1929,3.45
931,9.61823,-1.1708,0.4249,-2.2973,2.61
932,9.62427,-1.1732,0.2839,-2.0091,2.34
933,9.63578,-1.1341,-0.0801,-1.3282,1.75
934,9.64659,-1.2841,-0.1497,-0.7067,1.47
935,9.65778,-1.3218,-0.0813,-0.0569,1.33
936,9.66898,-1.0479,0.1049,0.171,1.07
937,9.68087,-0.7648,0.3562,-0.0557,0.85
938,9.68125,-0.7648,0.3562,-0.0557,0.85
939,9.69154,-0.5662,0.5043,-0.4802,0.9
940,9.70515,-0.3089,0.7992,-1.0174,1.33
941,9.71768,-0.0397,0.9614,-1.2476,1.58
942,9.72467,0.0976,0.9499,-1.2569,1.58
943,9.73633,0.1235,0.8414,-0.9967,1.31
944,9.7473,0.0018,0.6816,-0.426,0.8
945,9.75819,-0.1091,0.515,0.0416,0.53
946,9.76958,-0.3275,0.2993,0.4693,0.65
947,9.78016,-0.5505,0.2077,0.6706,0.89
948,9.79118,-0.7865,0.1642,0.6921,1.06
949,9.80335,-0.9006,0.1894,0.4969,1.05
950,9.80385,-0.9087,0.1996,0.4412,1.03
951,9.81486,-0.8705,0.2326,0.1843,0.92
952,9.82478,-0.7528,0.2539,-0.0955,0.8
953,9.83854,-0.5837,0.3037,-0.5032,0.83
954,9.85628,-0.5004,0.2974,-0.8113,1.0
955,9.85757,-0.5004,0.2974,-0.8113,1.0
956,9.86898,-0.5207,0.2688,-0.7605,0.96
957,9.88136,-0.5693,0.2886,-0.5743,0.86
958,9.89187,-0.6118,0.3199,-0.2567,0.74
959,9.90507,-0.5986,0.3225,0.0697,0.68
960,9.91538,-0.6206,0.3582,0.2255,0.75
961,9.92624,-0.5903,0.4163,0.3548,0.8
962,9.94022,-0.4828,0.4342,0.3872,0.76
963,9.94057,-0.4828,0.4342,0.3872,0.76
964,9.96212,-0.403,0.4901,0.1251,0.65
965,9.96254,-0.403,0.4901,0.1251,0.65
966,9.96973,-0.3871,0.5082,-0.0254,0.64
967,9.98112,-0.3514,0.4926,-0.2919,0.67
968,9.99289,-0.3666,0.4711,-0.4397,0.74
969,10.00504,-0.4201,0.4872,-0.4927,0.81
970,10.01532,-0.3575,0.5172,-0.4028,0.75
971,10.02625,-0.0849,0.548,-0.1698,0.58
972,10.03764,0.1748,0.5807,0.0198,0.61
973,10.04858,0.4684,0.6367,0.1676,0.81
974,10.05982,0.6131,0.7102,0.1334,0.95
975,10.07098,0.6104,0.7691,-0.0427,0.98
976,10.07187,0.5962,0.786,-0.0923,0.99
977,10.08496,0.5022,0.8964,-0.265,1.06
978,10.10328,0.6583,0.9982,-0.2843,1.23
979,10.10361,0.6583,0.9982,-0.2843,1.23
980,10.11527,0.8957,1.0097,-0.3222,1.39
981,10.12529,1.0127,1.0606,-0.3652,1.51
982,10.13855,1.0389,1.1099,-0.4419,1.58
983,10.14898,1.014,1.1341,-0.4785,1.59
984,10.15976,0.9607,1.1702,-0.4807,1.59
985,10.1717,0.9753,1.1233,-0.4761,1.56
986,10.18278,1.0342,1.0825,-0.395,1.55
987,10.19444,1.0518,1.1209,-0.2299,1.55
988,10.20544,1.066,1.0916,-0.0693,1.53
989,10.20599,1.066,1.0916,-0.0693,1.53
990,10.21909,1.0887,1.1387,0.1395,1.58
991,10.23773,1.3154,1.1292,0.2666,1.75
992,10.23806,1.3154,1.1292,0.2666,1.75
993,10.24823,1.246,1.1426,0.1276,1.7
994,10.25964,1.0281,1.1842,-0.0628,1.57
995,10.27144,0.9275,1.1983,-0.1424,1.52
996,10.28253,0.9057,1.1734,-0.1587,1.49
997,10.29362,0.8845,1.2042,-0.0859,1.5
998,10.3044,0.8542,1.2824,0.0401,1.54
999,10.3155,0.883,1.3151,0.186,1.59
1000,10.33655,0.9135,1.3412,0.2131,1.64
1001,10.3371,0.9135,1.3412,0.2131,1.64
1002,10.34978,0.9729,1.3552,0.1017,1.67
1003,10.36011,1.0411,1.3801,-0.0884,1.73
1004,10.36033,1.0411,1.3801,-0.0884,1.73
1005,10.37441,1.0257,1.4781,-0.533,1.88
1006,10.38097,1.012,1.5027,-0.7045,1.94
1007,10.39247,0.971,1.5374,-0.8481,2.01
1008,10.40431,0.8007,1.5508,-0.8736,1.95
1009,10.41576,0.5051,1.6114,-0.7729,1.86
1010,10.42699,0.2654,1.7187,-0.5611,1.83
1011,10.43815,0.0935,1.8355,-0.4912,1.9
1012,10.44884,-0.0714,2.1054,-0.6036,2.19
1013,10.46048,-0.0942,2.4249,-0.8655,2.58
1014,10.4718,-0.1789,2.8053,-1.2424,3.07
1015,10.48617,-0.0907,3.3672,-1.7899,3.81
1016,10.48661,-0.0907,3.3672,-1.7899,3.81
1017,10.50395,0.3888,4.0444,-3.0793,5.1
1018,10.51822,0.9495,4.9834,-3.6346,6.24
1019,10.51934,1.0464,5.1733,-3.6253,6.4
1020,10.52541,1.2091,5.5353,-3.5506,6.69
1021,10.53792,1.3508,6.5137,-3.1159,7.35
1022,10.5496,1.5109,7.8652,-1.0404,8.08
1023,10.561,2.6158,7.9966,1.9722,8.64
1024,10.57139,4.4187,7.9966,3.7544,9.88
1025,10.58383,8.002,7.9966,3.6999,11.9
1026,10.59972,8.0079,7.9966,2.0807,11.51
