time,gFx,gFy,gFz,TgF
22.665945,-0.4845,0.5881,-0.4688,0.89
22.666830,-0.4990,0.5810,-0.4707,0.90
22.678790,-0.6001,0.5832,-0.4470,0.95
22.678937,-0.6001,0.5832,-0.4470,0.95
22.692890,-0.7569,0.6167,-0.4299,1.07
22.700333,-0.8253,0.6255,-0.3732,1.10
22.711344,-0.8627,0.6238,-0.2316,1.09
22.723414,-0.8549,0.6372,-0.0610,1.07
22.734608,-0.7486,0.6594,0.0469,1.00
22.745310,-0.6253,0.6716,0.0223,0.92
22.757862,-0.5095,0.7127,-0.1443,0.89
22.768168,-0.4792,0.7828,-0.2929,0.96
22.779004,-0.4804,0.8158,-0.4429,1.05
22.790848,-0.5525,0.8624,-0.5721,1.17
22.801211,-0.5872,0.9257,-0.5328,1.22
22.801604,-0.5872,0.9257,-0.5328,1.22
22.816825,-0.4860,0.9233,-0.2975,1.08
22.833772,-0.4108,0.9313,-0.1715,1.03
22.834006,-0.4108,0.9313,-0.1715,1.03
22.844142,-0.4684,0.9704,-0.1727,1.09
22.859270,-0.5276,1.0339,-0.1949,1.18
22.868174,-0.5185,1.0264,-0.2289,1.17
22.878585,-0.5552,1.0259,-0.2274,1.19
22.890456,-0.5771,1.0478,-0.1683,1.21
22.901401,-0.4635,0.9890,-0.1158,1.10
22.912894,-0.3641,0.9492,-0.0510,1.02
22.928897,-0.2757,0.9274,0.0147,0.97
22.929232,-0.2757,0.9274,0.0147,0.97
22.951088,-0.3661,0.9137,-0.0979,0.99
22.951321,-0.3661,0.9137,-0.0979,0.99
22.957028,-0.3937,0.9262,-0.1499,1.02
22.968248,-0.4328,0.9181,-0.2848,1.05
22.978630,-0.4440,0.8844,-0.3789,1.06
22.989628,-0.4518,0.8741,-0.4255,1.07
23.001568,-0.4465,0.8656,-0.3803,1.05
23.013138,-0.4408,0.8422,-0.2740,0.99
23.023796,-0.4758,0.8358,-0.1365,0.97
23.035295,-0.5605,0.8632,0.0223,1.03
23.046942,-0.5752,0.8680,0.0968,1.05
23.061338,-0.5293,0.8668,-0.0268,1.02
23.061768,-0.5293,0.8668,-0.0268,1.02
23.082366,-0.4335,0.8991,-0.3781,1.07
23.082527,-0.4335,0.8991,-0.3781,1.07
23.089459,-0.3797,0.8952,-0.4436,1.07
23.100669,-0.2461,0.8903,-0.4961,1.05
23.112355,-0.2811,0.8658,-0.5000,1.04
23.123613,-0.3050,0.8864,-0.4834,1.05
23.135718,-0.3714,0.8932,-0.3644,1.03
23.146994,-0.3521,0.8651,-0.1971,0.95
23.158551,-0.3165,0.8846,-0.0095,0.94
23.169714,-0.2222,0.9193,0.1109,0.95
23.180069,-0.0306,0.8954,0.1102,0.90
23.194880,0.0475,0.8766,-0.0468,0.88
23.214829,-0.1802,0.8512,-0.3486,0.94
23.214975,-0.1802,0.8512,-0.3486,0.94
23.222728,-0.2891,0.8092,-0.4165,0.95
23.233866,-0.5134,0.7845,-0.3293,0.99
23.247157,-0.7027,0.8202,-0.0715,1.08
23.247702,-0.7027,0.8202,-0.0715,1.08
23.257954,-0.6734,0.8219,0.2101,1.08
23.268684,-0.5540,0.8724,0.3296,1.08
23.279694,-0.3876,0.9211,0.2905,1.04
23.290637,-0.1968,0.9999,0.0621,1.02
23.302686,-0.0834,1.1275,-0.1617,1.14
23.312906,-0.0397,1.1939,-0.3004,1.23
23.324558,-0.0114,1.3241,-0.3786,1.38
23.340279,0.0084,1.4292,-0.3332,1.47
23.340719,0.0126,1.4319,-0.3268,1.47
23.357385,0.0561,1.4485,-0.2213,1.47
23.368457,0.0942,1.4551,-0.1626,1.47
23.379926,0.1826,1.4214,-0.1465,1.44
23.380195,0.1826,1.4214,-0.1465,1.44
23.390471,0.2207,1.3901,-0.2103,1.42
23.402293,0.2481,1.3256,-0.3239,1.39
23.413523,0.1997,1.2249,-0.4038,1.31
23.424486,0.1125,1.1224,-0.3464,1.18
23.441359,0.0739,0.9868,-0.2635,1.02
23.458770,0.0612,0.8700,-0.2022,0.90
23.458924,0.0612,0.8700,-0.2022,0.90
23.468581,-0.0038,0.7713,-0.1236,0.78
23.479481,-0.1821,0.6860,0.0406,0.71
23.490529,-0.2652,0.6421,0.2057,0.72
23.502776,-0.3316,0.5734,0.3929,0.77
23.513288,-0.3084,0.5759,0.4569,0.80
23.524828,-0.2908,0.5297,0.3702,0.71
23.526201,-0.3118,0.5145,0.3518,0.70
23.536916,-0.7137,0.4347,0.2768,0.88
23.547741,-1.3022,0.3870,0.2136,1.38
23.560807,-2.7673,0.0206,-1.1692,3.00
23.575038,-5.6580,-0.2240,-5.2489,7.72
23.594065,-7.9900,0.9880,-5.4243,9.71
23.594238,-7.9900,0.9880,-5.4243,9.71
23.601278,-7.9900,0.9465,-2.7212,8.49
23.612543,-4.1688,0.2759,0.9494,4.28
23.625857,-2.5953,-0.0082,1.5987,3.05
23.636636,-3.5165,-0.3077,-0.8474,3.63
23.648201,-4.4175,-0.5362,-3.9993,5.98
23.649231,-4.3276,-0.6363,-4.4293,6.23
23.658024,-3.4100,-1.1298,-5.1627,6.29
23.669423,-1.4664,-2.2130,-4.6276,5.34
23.693183,2.5997,-5.2110,0.5873,5.85
23.693484,2.5997,-5.2110,0.5873,5.85
23.701440,6.3447,-6.2161,3.5348,9.56
23.713752,8.0074,-3.5879,7.9766,11.86
23.730365,8.0074,3.2822,2.5082,9.01
23.730527,8.0074,3.2822,2.5082,9.01
23.746065,8.0074,-0.3410,-6.5945,10.38
23.761525,-1.3208,-8.0082,5.9110,10.04
23.769755,-7.9759,-7.6589,7.9766,13.63
23.781407,-1.9139,-5.8085,6.6747,9.05
23.782245,-0.6460,-5.3485,5.2939,7.55
23.792042,3.6487,-3.5478,-2.5480,5.69
23.803802,5.4406,-1.3453,-8.0283,9.79
23.814783,4.6647,-1.4047,-6.9436,8.48
23.826663,2.3041,-2.0825,-2.6684,4.09
23.836365,-0.3727,-1.3045,-1.0651,1.72
23.852104,-1.3254,0.4581,-2.4832,2.85
23.870991,-0.5542,1.1886,-4.0873,4.29
23.871274,-0.5542,1.1886,-4.0873,4.29
23.880212,-0.7701,1.1566,-2.6545,3.00
23.890430,-1.9220,0.2964,-0.0620,1.95
23.903114,-4.9740,-0.1074,1.0307,5.08
23.914326,-6.7095,-0.2022,0.8900,6.77
23.914896,-6.7095,-0.2022,0.8900,6.77
23.925818,-5.6883,-0.2496,0.0333,5.69
23.937792,-3.5204,0.2627,-0.6749,3.59
23.948040,-1.5553,0.3729,-1.6023,2.26
23.963123,0.3626,0.6274,-3.5249,3.60
23.979672,0.9030,0.6567,-2.3831,2.63
23.979866,0.9030,0.6567,-2.3831,2.63
23.991150,0.6903,0.0824,-0.8811,1.12
24.002872,-0.8082,-0.1165,1.2821,1.52
24.015907,-1.7151,0.0176,2.8349,3.31
24.024942,-1.6652,0.0025,3.1595,3.57
24.036649,-0.8842,0.1620,2.3047,2.47
24.048833,-0.1125,0.2251,0.8106,0.85
24.049831,0.0566,0.2290,0.3626,0.43
24.059140,0.3678,0.3123,-1.4479,1.53
24.069939,0.2053,0.4860,-2.4859,2.54
24.086322,0.0363,0.3589,-1.9595,1.99
24.110594,-0.6304,0.0770,-0.4311,0.77
24.110803,-0.6304,0.0770,-0.4311,0.77
24.110974,-0.6304,0.0770,-0.4311,0.77
24.125304,-0.7049,-0.0168,0.1198,0.72
24.136357,-0.6245,-0.0793,0.6799,0.93
24.147978,-0.3026,-0.1707,1.0425,1.10
24.159126,-0.0172,-0.2731,0.8175,0.86
24.170316,0.1064,-0.2472,0.0687,0.28
24.185874,0.3043,-0.3358,-1.0013,1.10
24.186255,0.3043,-0.3358,-1.0013,1.10
24.209935,0.8456,-0.4336,-1.1237,1.47
24.210087,0.8456,-0.4336,-1.1237,1.47
24.213292,0.9013,-0.4123,-0.8528,1.31
24.224201,1.1686,-0.3747,-0.3388,1.27
24.238577,2.0229,-0.3293,-0.1986,2.06
24.248145,2.3930,-0.1214,-0.4673,2.44
24.259522,2.6913,0.2524,-1.2361,2.97
24.270689,2.7849,0.7913,-1.5327,3.28
24.282464,3.2664,1.2670,-0.9913,3.64
24.298054,3.7740,2.2207,0.2094,4.38
24.298461,3.7740,2.2207,0.2094,4.38
24.320279,2.3832,4.4111,0.3858,5.03
24.320444,2.3832,4.4111,0.3858,5.03
24.324552,2.1976,4.6844,0.3420,5.19
24.336550,1.9523,5.7994,0.4007,6.13
24.348404,1.9699,6.6276,0.5912,6.94
24.359547,1.7312,7.3250,-1.1391,7.61
24.369915,1.9882,7.9678,-3.6981,9.01
24.382517,2.7702,7.9966,-6.6929,10.79
24.393721,3.4789,7.9966,-4.3904,9.76
24.404587,3.1716,7.9966,0.5148,8.62
24.420865,2.6864,7.9966,6.6085,10.72
24.421180,2.6864,7.9966,6.6085,10.72
24.439535,7.8760,7.9966,7.0348,13.25
24.439707,7.8760,7.9966,7.0348,13.25
24.459191,8.0074,5.0308,7.9235,12.34
24.459490,8.0074,5.0308,7.9235,12.34
24.469487,8.0074,3.0811,7.9766,11.71
24.481859,7.8144,1.4333,7.9766,11.26
24.492675,7.3508,0.5786,7.9766,10.86
24.503399,6.8328,0.6084,7.9766,10.52
24.515587,8.0074,0.7247,7.9766,11.33
24.526958,8.0074,-2.2233,5.1723,9.79
24.538980,8.0074,-2.4981,-0.7338,8.42
24.555122,7.0837,-2.2939,0.0484,7.45
24.555812,7.0837,-2.2939,0.0484,7.45
24.578512,7.4959,-3.1765,0.2688,8.15
24.578666,7.4959,-3.1765,0.2688,8.15
24.581395,7.4284,-3.3832,0.0860,8.16
24.595312,6.0071,-4.6540,0.6306,7.63
24.605037,5.4863,-5.2376,2.4665,7.98
24.614610,4.1028,-5.4802,2.5434,7.30
24.627174,2.1614,-5.1856,1.6236,5.85
24.638206,1.9806,-4.7713,1.8110,5.47
24.649796,2.2670,-4.2045,2.0707,5.21
24.664538,2.3463,-3.2144,1.8594,4.39
24.664860,2.3463,-3.2144,1.8594,4.39
24.680720,2.5928,-2.0528,1.6999,3.72
24.692158,3.7115,-1.0897,1.0241,4.00
24.702906,4.4033,-0.0097,-0.3046,4.41
24.718038,4.2611,2.1047,-2.3188,5.29
24.718587,4.0875,2.4904,-2.4842,5.39
24.726473,3.6142,3.8128,-2.5023,5.82
24.737277,3.7467,5.3616,-1.4093,6.69
24.748034,4.2778,6.0197,0.6682,7.42
24.761415,2.4033,6.2939,1.4052,6.88
24.771194,1.3946,5.7650,0.8744,6.00
24.782280,-0.1606,4.5513,-0.4949,4.58
24.798552,-0.8393,2.4652,-1.3458,2.93
24.799247,-0.8197,2.1264,-1.3771,2.66
24.822402,-1.2069,-0.3280,-1.6182,2.05
24.822730,-1.2304,-0.6290,-1.6751,2.17
24.837403,-1.6569,-2.0371,-1.8822,3.23
24.847844,-2.5909,-2.6225,-1.7354,4.07
24.860173,-2.8967,-2.5697,-1.2532,4.07
24.860550,-2.8967,-2.5697,-1.2532,4.07
24.871055,-2.5230,-2.3024,-0.5333,3.46
24.882747,-1.8074,-1.7220,0.3015,2.51
24.893966,-1.2277,-1.0731,0.4432,1.69
24.910244,-0.3292,-0.3693,-0.2677,0.56
24.934557,0.2166,0.2336,-0.5186,0.61
24.934864,0.2884,0.2358,-0.4675,0.60
24.935003,0.2884,0.2358,-0.4675,0.60
24.948693,0.5273,0.2864,-0.0642,0.60
24.960503,0.5515,0.4623,0.4637,0.86
24.971661,0.6883,0.4325,0.7254,1.09
24.971994,0.6883,0.4325,0.7254,1.09
24.983395,0.7272,0.3489,0.7229,1.08
24.994631,0.5518,0.2292,0.5363,0.80
25.005890,0.5031,0.1176,0.3391,0.62
25.017009,0.6280,-0.1155,0.0242,0.64
25.028224,0.8454,-0.3427,-0.3192,0.97
25.042849,1.0662,-0.5818,-0.6026,1.36
25.070923,1.4449,-0.5159,0.9027,1.78
25.071122,1.4449,-0.5159,0.9027,1.78
25.071266,1.4449,-0.5159,0.9027,1.78
25.082406,1.6999,-0.2838,1.7534,2.46
25.092721,2.0744,-0.1130,2.3607,3.14
25.105112,2.2493,0.1818,2.3301,3.24
25.105841,2.2493,0.1818,2.3301,3.24
25.116952,2.2655,0.5067,1.4331,2.73
25.129044,1.8885,1.0237,0.6689,2.25
25.139004,1.5868,1.4177,1.0053,2.35
25.153865,0.4132,1.9359,2.0204,2.83
25.181917,-1.6911,6.9737,4.6869,8.57
25.182120,-1.6911,6.9737,4.6869,8.57
25.182368,-1.6911,6.9737,4.6869,8.57
25.193160,-0.9763,7.9966,4.6485,9.30
25.204342,-2.2699,7.9966,5.7796,10.12
25.216044,-3.8988,7.9966,6.7570,11.17
25.227782,-5.3126,7.9966,7.9766,12.48
25.239035,-4.0830,6.5614,7.9766,11.11
25.250768,-1.4278,4.6280,7.9766,9.33
25.252332,0.3783,3.5343,7.9766,8.73
25.265292,4.3014,1.9534,7.9766,9.27
25.281821,8.0074,2.9700,7.7882,11.56
25.281994,8.0074,2.9700,7.7882,11.56
25.292937,8.0074,4.8088,6.5015,11.38
25.304154,8.0074,6.1324,7.4127,12.52
25.316733,8.0074,6.6500,7.9766,13.11
25.328916,8.0074,5.1742,7.9766,12.43
25.339072,8.0074,4.0329,7.9766,12.00
25.349964,8.0074,1.7671,7.9766,11.44
25.362213,8.0074,-1.8514,7.9766,11.45
25.372667,8.0074,-3.7452,6.9517,11.25
25.373182,8.0074,-3.7452,6.9517,11.25
25.388429,8.0074,-5.9085,4.7653,11.03
25.419931,6.0227,-7.1580,1.1338,9.42
25.420110,6.0227,-7.1580,1.1338,9.42
25.420252,6.0227,-7.1580,1.1338,9.42
25.427446,5.2061,-6.7738,-0.8184,8.58
25.439173,4.8091,-6.7232,-2.6435,8.68
25.449485,4.7050,-6.2639,-3.4184,8.55
25.461558,4.5641,-5.4399,-4.5539,8.44
25.472496,4.9745,-4.9723,-4.7525,8.49
25.484254,5.6453,-4.0528,-3.7699,7.91
25.498195,6.8991,-3.0187,-0.5851,7.55
25.499240,6.8991,-3.0187,-0.5851,7.55
25.507221,7.0449,-2.2756,2.6607,7.87
25.521647,4.8927,-0.5672,6.2675,7.97
25.541360,2.8120,1.4460,6.2120,6.97
25.541550,2.8120,1.4460,6.2120,6.97
25.548981,2.3268,2.0463,5.2969,6.14
25.560396,1.6010,2.7169,4.8459,5.78
25.572357,0.9387,2.9602,5.5236,6.34
25.584406,-0.1091,3.6899,5.5233,6.64
25.594748,-0.8002,4.2882,4.5469,6.30
25.607721,-1.7463,4.7154,2.9743,5.84
25.616923,-2.1372,4.8022,2.4010,5.78
25.627511,-2.4074,4.9886,2.0741,5.91
25.647510,-1.4825,4.8139,2.2930,5.53
25.647882,-1.4825,4.8139,2.2930,5.53
25.675044,1.0933,3.4859,0.2749,3.66
25.675266,1.0933,3.4859,0.2749,3.66
25.675437,1.0933,3.4859,0.2749,3.66
25.682694,1.7801,3.0029,-0.8230,3.59
25.693778,1.9086,2.3321,-2.2763,3.78
25.707147,1.2832,2.0287,-2.4761,3.45
25.718924,1.0325,1.4666,-1.7691,2.52
25.729698,0.6927,0.9035,-0.9544,1.49
25.755482,-0.3553,0.3655,0.7088,0.87
25.756225,-0.3543,0.2922,0.7640,0.89
25.756478,-0.3543,0.2922,0.7640,0.89
25.773016,-0.1770,0.0711,0.4183,0.46
25.773172,-0.1770,0.0711,0.4183,0.46
25.799437,0.2346,0.1371,-0.6600,0.71
25.799611,0.2346,0.1371,-0.6600,0.71
25.806335,0.3038,0.1027,-0.6393,0.72
25.816426,0.2273,0.0438,-0.5691,0.61
25.828613,-0.0353,-0.0422,-0.2616,0.27
25.839836,-0.3807,-0.0490,0.3826,0.54
25.849748,-0.5669,-0.0877,0.6958,0.90
25.862987,-0.7670,-0.0859,0.7407,1.07
25.873242,-0.8791,-0.0422,0.5487,1.04
25.884900,-1.0090,0.0702,0.2417,1.04
25.895594,-0.9690,0.1999,0.0382,0.99
25.896581,-0.9448,0.2255,-0.0161,0.97
25.907927,-0.7887,0.2993,-0.2675,0.88
25.924072,-0.7716,0.4752,-0.4673,1.02
25.942445,-0.7885,0.6875,-0.4988,1.16
25.942725,-0.7855,0.7220,-0.4722,1.17
25.950071,-0.7728,0.7845,-0.3793,1.16
25.960911,-0.7113,0.9726,0.0172,1.21
25.972785,-0.4416,1.3317,0.5470,1.51
25.985416,0.2281,1.7150,0.9440,1.97
25.996107,0.8779,1.9095,0.9560,2.31
26.008417,1.2529,2.2581,0.6208,2.66
26.018408,1.0577,2.4178,0.1322,2.64
26.028921,0.7364,2.4240,-0.3828,2.56
26.030288,0.6517,2.4076,-0.4868,2.54
26.041142,0.2674,2.2642,-0.7394,2.40
26.051403,0.0871,2.0807,-0.6173,2.17
26.066677,-0.0800,1.7751,-0.1785,1.79
26.095844,-0.5085,1.3886,0.5749,1.59
26.096019,-0.5085,1.3886,0.5749,1.59
26.096138,-0.5085,1.3886,0.5749,1.59
26.106334,-0.5522,1.3266,0.7434,1.62
26.118766,-0.5442,1.2623,0.8504,1.62
26.128771,-0.4706,1.2171,0.8280,1.55
26.141175,-0.2097,1.1886,0.5756,1.34
26.152169,-0.0556,1.1815,0.3775,1.24
26.163425,0.0839,1.2123,0.1662,1.23
26.163987,0.0839,1.2123,0.1662,1.23
26.174305,0.1763,1.2030,0.0235,1.22
26.186059,0.2725,1.1705,-0.0811,1.20
26.197345,0.3111,1.1480,-0.0728,1.19
26.212759,0.3001,1.1747,-0.1458,1.22
26.248278,0.1008,1.3058,0.3298,1.35
26.248465,0.1008,1.3058,0.3298,1.35
26.248594,0.1008,1.3058,0.3298,1.35
26.248717,0.1008,1.3058,0.3298,1.35
26.261920,0.1247,1.2208,0.5697,1.35
26.273546,0.1738,1.1148,0.6548,1.30
26.285453,0.3011,1.0361,0.5587,1.22
26.286452,0.3426,1.0124,0.5211,1.19
26.296932,0.4450,0.9228,0.2778,1.06
26.307535,0.4418,0.8390,-0.0200,0.95
26.319742,0.1482,0.7906,-0.3402,0.87
26.330116,-0.0558,0.7867,-0.3713,0.87
26.345121,-0.2456,0.7305,-0.0667,0.77
26.378238,-0.2899,0.3841,0.0162,0.48
26.378627,-0.3013,0.3721,-0.0437,0.48
26.378831,-0.3013,0.3721,-0.0437,0.48
26.384625,-0.3382,0.3550,-0.1886,0.53
26.395068,-0.3910,0.3577,-0.4624,0.70
26.407133,-0.4303,0.3931,-0.6813,0.90
26.419234,-0.4230,0.4166,-0.7409,0.95
26.420228,-0.4198,0.4114,-0.7397,0.94
26.430173,-0.4093,0.3961,-0.6962,0.90
26.440772,-0.3697,0.3966,-0.5760,0.79
26.452628,-0.3377,0.3885,-0.4671,0.70
26.463542,-0.4039,0.3900,-0.4705,0.73
26.473882,-0.4755,0.4662,-0.5753,0.88
26.490317,-0.5163,0.5292,-0.8711,1.14
26.519086,-0.4220,0.6897,-0.8589,1.18
26.519395,-0.4030,0.6919,-0.8345,1.16
26.519553,-0.4030,0.6919,-0.8345,1.16
26.528456,-0.3497,0.6975,-0.7441,1.08
26.539837,-0.2772,0.7134,-0.5999,0.97
26.551977,-0.2132,0.7215,-0.5425,0.93
26.552674,-0.2132,0.7215,-0.5425,0.93
26.563516,-0.1555,0.7136,-0.5738,0.93
26.575609,-0.1848,0.7342,-0.6510,1.00
26.586495,-0.1916,0.7605,-0.7048,1.05
26.600590,-0.1833,0.7618,-0.7402,1.08
26.629646,-0.0419,0.8221,-0.7614,1.12
26.629833,-0.0419,0.8221,-0.7614,1.12
26.629974,-0.0419,0.8221,-0.7614,1.12
26.640808,0.0074,0.8285,-0.6808,1.07
26.651273,0.0277,0.8116,-0.5960,1.01
26.664527,-0.0258,0.7830,-0.5442,0.95
26.673999,-0.0974,0.7728,-0.5213,0.94
26.685528,-0.1799,0.7078,-0.5413,0.91
26.697326,-0.2637,0.6399,-0.6283,0.93
26.697759,-0.2637,0.6399,-0.6283,0.93
26.709555,-0.3736,0.6103,-0.7206,1.02
26.719149,-0.4782,0.5895,-0.7846,1.09
26.734793,-0.5811,0.5519,-0.7514,1.10
26.754195,-0.5754,0.5468,-0.6571,1.03
26.754513,-0.5754,0.5468,-0.6571,1.03
26.765272,-0.5407,0.5576,-0.6390,1.01
26.773512,-0.5266,0.5734,-0.6112,0.99
26.784534,-0.5041,0.6052,-0.5579,0.97
26.797838,-0.5324,0.6577,-0.5672,1.02
26.808663,-0.5798,0.7315,-0.5196,1.07
26.819163,-0.5884,0.8065,-0.4588,1.10
26.819691,-0.5813,0.8314,-0.4387,1.11
26.830558,-0.4904,0.9489,-0.3557,1.13
26.841980,-0.2950,1.0781,-0.2662,1.15
26.853882,-0.1352,1.2152,-0.2003,1.24
26.863906,-0.0683,1.2887,-0.1646,1.30
26.879740,-0.0057,1.3510,-0.1521,1.36
26.899991,-0.1071,1.3754,-0.2599,1.40
26.900179,-0.1071,1.3754,-0.2599,1.40
26.907848,-0.0964,1.3510,-0.2548,1.38
26.918836,0.0883,1.2951,-0.1443,1.31
26.931114,0.3583,1.2108,-0.0725,1.26
26.942081,0.5144,1.1221,-0.1106,1.24
26.953629,0.4980,1.0344,-0.2533,1.18
26.953986,0.4980,1.0344,-0.2533,1.18
26.964834,0.4836,0.9318,-0.3789,1.12
26.976417,0.4582,0.7996,-0.4690,1.03
26.989431,0.3604,0.6658,-0.5513,0.94
27.001991,0.2161,0.5888,-0.5714,0.85
27.023252,-0.1491,0.5119,-0.4719,0.71
27.023457,-0.1491,0.5119,-0.4719,0.71
27.029881,-0.2237,0.5004,-0.3461,0.65
27.042522,-0.3182,0.4476,-0.1170,0.56
27.055721,-0.3910,0.4327,0.0855,0.59
27.063857,-0.3492,0.4549,0.2492,0.63
27.075748,-0.2364,0.4246,0.4036,0.63
27.087571,-0.1245,0.2913,0.6059,0.68
27.088116,-0.1245,0.2913,0.6059,0.68
27.099665,-0.2215,-0.0671,0.5839,0.63
27.113080,-1.0733,-0.5804,0.2607,1.25
27.135448,-3.4063,-3.2449,-4.2898,6.37
27.135663,-3.4063,-3.2449,-4.2898,6.37
27.141476,-3.8131,-3.6033,-5.4006,7.53
27.152150,-7.9090,-3.1716,-8.0283,11.71
27.163528,-7.8259,-1.9638,-6.7205,10.50
27.174178,-4.4988,-1.6807,-3.0595,5.69
27.186249,-1.5265,-0.7160,-0.4372,1.74
27.198092,-2.2083,-0.3058,-2.9146,3.67
27.208883,-3.7757,-0.1035,-5.1477,6.38
27.219492,-1.9970,-0.5120,-2.8072,3.48
27.230790,0.5605,-1.7413,-0.4754,1.89
27.243337,0.0702,-2.7282,-1.5879,3.16
27.243579,0.0702,-2.7282,-1.5879,3.16
27.262759,4.3159,-4.7209,2.0983,6.73
27.275032,8.0074,-3.1997,6.8132,10.99
27.276068,8.0074,-2.4265,7.5959,11.30
27.285685,8.0074,0.5627,7.9482,11.30
27.298532,8.0074,5.9501,-1.2976,10.06
27.308954,8.0074,0.0816,-5.1566,9.52
27.320429,4.0212,-8.0082,1.8784,9.16
27.331457,-7.6319,-6.0846,7.9766,12.61
27.342398,-1.1598,-4.3914,7.8195,9.04
27.353866,3.8666,-2.6061,-2.2008,5.16
27.367203,4.6112,0.0755,-8.0283,9.26
27.367552,4.6112,0.0755,-8.0283,9.26
27.392453,0.2188,-0.3077,-1.0016,1.07
27.392881,0.2188,-0.3077,-1.0016,1.07
27.397434,-0.9148,-0.0187,-0.6867,1.14
27.409333,-1.3117,0.0672,-2.1507,2.52
27.419874,-0.6846,0.2031,-3.7306,3.80
27.431321,0.0341,0.1293,-5.0620,5.06
27.443330,0.1318,-0.0857,-5.5481,5.55
27.453559,-0.1230,-0.3170,-4.9183,4.93
27.464294,-0.6338,-0.7358,-3.2212,3.36
27.476165,-1.0061,-1.0546,-1.6282,2.19
27.486613,-1.6357,-1.2962,-0.3779,2.12
27.500712,-3.0716,-1.7574,0.8585,3.64
27.501169,-3.0716,-1.7574,0.8585,3.64
27.521592,-2.8725,-1.8915,-1.1354,3.62
27.521799,-2.8725,-1.8915,-1.1354,3.62
27.530488,-2.2642,-1.8563,-2.1138,3.61
27.541448,-1.8001,-1.6492,-2.4945,3.49
27.553738,-1.3555,-1.2131,-1.8258,2.58
27.565372,-0.7999,-0.9964,-0.8415,1.53
27.576635,-0.3231,-0.6327,-0.0642,0.71
27.588079,0.1323,-0.3241,0.1395,0.38
27.599002,0.2676,-0.0085,-0.0574,0.27
27.611658,0.3629,0.2175,-0.1663,0.45
27.611980,0.3629,0.2175,-0.1663,0.45
27.638927,0.5410,0.0809,0.3281,0.64
27.639252,0.4853,0.0753,0.4073,0.64
27.645475,0.3676,0.0582,0.5807,0.69
27.652627,0.2378,0.0206,0.7640,0.80
27.663992,0.1665,-0.1126,0.7356,0.76
27.675572,0.1132,-0.2157,0.5744,0.62
27.686789,-0.0345,-0.2286,0.4127,0.47
27.698203,-0.0402,-0.2022,0.2732,0.34
27.709725,0.3287,-0.2601,-0.0420,0.42
27.721276,0.7726,-0.3121,-0.4299,0.94
27.734451,0.8542,-0.2049,-0.5130,1.02
27.735154,0.8644,-0.1487,-0.4458,0.98
27.751899,1.7425,0.1865,0.3120,1.78
27.764129,3.0238,0.4090,0.4061,3.08
27.775322,3.6125,0.8319,-0.3307,3.72
27.776180,3.6541,0.9518,-0.6104,3.83
27.793463,3.5019,1.8269,-2.5140,4.68
27.797556,3.7808,1.9683,-2.6811,5.04
27.808277,4.6674,2.2090,-2.2015,5.61
27.820288,5.3495,2.5385,-0.9945,6.00
27.831583,5.0556,3.1327,-0.0400,5.95
27.842939,4.0650,3.8113,-0.2438,5.58
27.853314,3.2769,4.1213,-1.0536,5.37
27.867233,2.6969,5.5424,-2.0662,6.50
27.882238,3.8456,7.9780,-0.9024,8.90
27.882434,3.8456,7.9780,-0.9024,8.90
27.898383,1.9970,7.9966,1.3410,8.35
27.898668,1.9970,7.9966,1.3410,8.35
27.909260,0.6446,7.9966,5.1684,9.54
27.920689,-0.3263,7.9966,7.2588,10.80
27.932719,1.0359,7.9966,6.6754,10.47
27.942935,3.1967,7.9966,6.3525,10.70
27.953861,5.4677,7.9966,6.5645,11.70
27.967735,6.9516,6.7179,7.9766,12.53
27.984226,6.5758,3.7165,7.9766,10.99
27.984400,6.5758,3.7165,7.9766,10.99
27.997893,7.8354,3.3755,7.9766,11.68
28.009770,8.0074,3.1879,7.9766,11.74
28.020716,8.0074,2.4912,7.9766,11.57
28.021268,8.0074,2.5991,7.9766,11.60
28.031488,8.0074,3.4620,7.1213,11.26
28.043299,8.0074,3.1239,7.2789,11.26
28.054491,8.0074,-0.0754,2.4924,8.39
28.065975,8.0074,0.4542,0.6110,8.04
28.079550,8.0074,-0.8818,3.8560,8.93
28.096538,8.0074,-2.5892,3.3945,9.07
28.097620,8.0074,-2.8658,3.1554,9.07
28.110115,7.9244,-5.2428,3.0757,9.99
28.121476,3.7684,-5.9566,3.0469,7.68
28.132830,1.4207,-5.8545,2.0414,6.36
28.133892,1.1573,-5.7692,1.7922,6.15
28.143375,1.2135,-5.3842,1.0256,5.61
28.154251,1.8507,-5.1726,-0.2596,5.50
28.165982,2.1155,-5.0571,-2.2411,5.92
28.177522,2.4780,-4.6626,-2.8697,6.01
28.188709,3.1882,-4.3416,-2.7417,6.04
28.199036,3.5204,-3.9123,-2.4024,5.79
28.210000,3.9123,-3.0754,-1.9875,5.36
28.223633,4.9982,-1.8563,-1.5451,5.55
28.242453,5.1223,-0.0549,0.2465,5.13
28.242665,5.1223,-0.0549,0.2465,5.13
28.253770,4.8765,0.9291,1.0275,5.07
28.265355,3.8155,2.0995,1.5718,4.63
28.277758,1.7266,3.9652,1.3095,4.52
28.278035,1.7266,3.9652,1.3095,4.52
28.288174,1.4024,5.7046,1.6566,6.10
28.300026,3.2502,6.9578,2.0810,7.96
