ID,time,gFx,gFy,gFz,TgF,TS,label
3298,34.0123,8.0079,4.35,-2.7029,9.51,2022-04-20 00:00:34.012299,1
3299,34.0207,8.0079,0.8798,-6.6517,10.45,2022-04-20 00:00:34.020699,1
3300,34.03205,4.6288,-2.737,-2.1534,5.79,2022-04-20 00:00:34.032047,1
3301,34.04268,-4.0738,-2.8641,7.9766,9.4,2022-04-20 00:00:34.042677,1
3302,34.05434,-5.7115,-3.4621,5.645,8.74,2022-04-20 00:00:34.054344,0
3303,34.0649,-6.8101,-3.4208,-5.9236,9.65,2022-04-20 00:00:34.064904,0
3304,34.07676,-7.7028,-1.5825,-8.0283,11.24,2022-04-20 00:00:34.076759,0
3305,34.08766,-5.7494,-2.2355,-5.4739,8.25,2022-04-20 00:00:34.087656,0
3306,34.0991,-7.5579,-1.6692,-1.5532,7.89,2022-04-20 00:00:34.099097,1
3307,34.11452,-5.3141,-0.7238,0.2072,5.37,2022-04-20 00:00:34.114519,1
3308,34.11494,-5.3141,-0.7238,0.2072,5.37,2022-04-20 00:00:34.114943,1
3309,34.13314,3.7271,-1.2632,-3.8654,5.52,2022-04-20 00:00:34.133143,1
3310,34.13339,3.7271,-1.2632,-3.8654,5.52,2022-04-20 00:00:34.133390,1
3311,34.14313,4.3239,-1.1799,-5.9808,7.47,2022-04-20 00:00:34.143132,1
3312,34.15525,4.2069,-0.8081,-0.8679,4.37,2022-04-20 00:00:34.155250,1
3313,34.16685,8.0067,1.0242,6.3278,10.26,2022-04-20 00:00:34.166849,1
3314,34.17751,8.0079,1.8389,3.9227,9.1,2022-04-20 00:00:34.177508,1
3315,34.18834,8.0079,1.5132,-2.619,8.56,2022-04-20 00:00:34.188344,1
3316,34.19984,6.7859,-0.1736,-5.0911,8.49,2022-04-20 00:00:34.199843,1
3317,34.21084,4.5995,-2.5379,-0.0158,5.25,2022-04-20 00:00:34.210836,1
3318,34.22264,1.6936,-3.3546,4.2928,5.71,2022-04-20 00:00:34.222636,1
3319,34.23403,-0.627,-2.4844,3.7832,4.57,2022-04-20 00:00:34.234034,1
3320,34.24961,-1.4529,-0.842,0.4586,1.74,2022-04-20 00:00:34.249608,1
3321,34.24994,-1.4529,-0.842,0.4586,1.74,2022-04-20 00:00:34.249937,1
3322,34.26881,-1.3457,-0.413,-2.7102,3.05,2022-04-20 00:00:34.268806,1
3323,34.26911,-1.3457,-0.413,-2.7102,3.05,2022-04-20 00:00:34.269113,1
3324,34.27705,-1.7864,-0.4297,-3.1941,3.68,2022-04-20 00:00:34.277048,1
3325,34.28726,-2.3556,-0.5967,-3.1462,3.98,2022-04-20 00:00:34.287259,1
3326,34.2999,-2.5493,-0.6598,-1.7054,3.14,2022-04-20 00:00:34.299901,1
3327,34.31058,-2.5616,-0.5344,-0.2826,2.63,2022-04-20 00:00:34.310583,0
3328,34.32225,-2.5459,-0.3529,1.1568,2.82,2022-04-20 00:00:34.322246,0
3329,34.33384,-2.6124,0.0729,2.025,3.31,2022-04-20 00:00:34.333841,0
3330,34.34417,-2.2374,0.4816,2.1154,3.12,2022-04-20 00:00:34.344168,0
3331,34.35564,-1.0455,1.0317,1.8332,2.35,2022-04-20 00:00:34.355640,0
3332,34.36688,0.476,1.5648,1.105,1.97,2022-04-20 00:00:34.366883,0
3333,34.37769,1.1852,1.9691,0.1571,2.3,2022-04-20 00:00:34.377689,0
3334,34.37848,1.2631,2.1015,-0.0808,2.45,2022-04-20 00:00:34.378481,0
3335,34.39117,1.4991,2.7369,-0.942,3.26,2022-04-20 00:00:34.391173,0
3336,34.41095,1.848,2.3993,-1.392,3.33,2022-04-20 00:00:34.410953,0
3337,34.41124,1.848,2.3993,-1.392,3.33,2022-04-20 00:00:34.411245,0
3338,34.42221,1.4336,2.0441,-0.835,2.63,2022-04-20 00:00:34.422213,0
3339,34.43196,0.6319,1.8198,0.0802,1.93,2022-04-20 00:00:34.431955,0
3340,34.44391,0.1123,1.565,0.869,1.79,2022-04-20 00:00:34.443909,0
3341,34.45548,0.263,1.148,1.3178,1.77,2022-04-20 00:00:34.455482,0
3342,34.4669,0.6089,0.9389,0.9829,1.49,2022-04-20 00:00:34.466905,4
3343,34.47762,0.9402,0.8026,0.2505,1.26,2022-04-20 00:00:34.477624,4
3344,34.48908,1.3428,0.7383,-0.9532,1.8,2022-04-20 00:00:34.489083,4
3345,34.50477,1.3399,0.8111,-2.1014,2.62,2022-04-20 00:00:34.504774,4
3346,34.50504,1.3399,0.8111,-2.1014,2.62,2022-04-20 00:00:34.505037,4
3347,34.51929,1.5226,1.3102,-1.5246,2.52,2022-04-20 00:00:34.519289,4
3348,34.52218,1.7029,1.4048,-1.3277,2.58,2022-04-20 00:00:34.522179,4
3349,34.53206,2.3752,1.8276,-0.8308,3.11,2022-04-20 00:00:34.532056,4
3350,34.5444,2.2462,2.5156,-1.3551,3.63,2022-04-20 00:00:34.544400,4
3351,34.55705,1.0027,3.6283,-1.9387,4.23,2022-04-20 00:00:34.557050,4
3352,34.5668,0.5608,4.5843,-2.0692,5.06,2022-04-20 00:00:34.566796,4
3353,34.57883,1.2631,5.8893,-2.1031,6.38,2022-04-20 00:00:34.578828,4
3354,34.58941,1.7639,7.2356,-2.0171,7.72,2022-04-20 00:00:34.589410,4
3355,34.60087,1.7097,7.9966,-1.9878,8.42,2022-04-20 00:00:34.600873,4
3356,34.61222,2.0673,7.9966,-1.7303,8.44,2022-04-20 00:00:34.612222,4
3357,34.6286,2.0637,7.9966,2.0729,8.51,2022-04-20 00:00:34.628604,4
3358,34.629,2.0637,7.9966,2.0729,8.51,2022-04-20 00:00:34.628998,4
3359,34.64608,4.2511,7.9966,6.6696,11.25,2022-04-20 00:00:34.646084,4
3360,34.64637,4.2511,7.9966,6.6696,11.25,2022-04-20 00:00:34.646373,4
3361,34.65633,6.1928,7.9966,7.2315,12.43,2022-04-20 00:00:34.656329,4
3362,34.66552,7.5474,7.9966,5.8551,12.46,2022-04-20 00:00:34.665520,4
3363,34.67797,8.0079,7.7037,5.1838,12.26,2022-04-20 00:00:34.677970,4
3364,34.68949,8.0079,6.4089,7.905,12.95,2022-04-20 00:00:34.689486,4
3365,34.70021,8.0079,5.1476,7.9766,12.42,2022-04-20 00:00:34.700212,4
3366,34.71133,8.0079,3.4615,7.9766,11.82,2022-04-20 00:00:34.711329,4
3367,34.72434,8.0079,4.2257,7.9766,12.07,2022-04-20 00:00:34.724338,4
3368,34.73851,8.0079,2.3355,7.9766,11.54,2022-04-20 00:00:34.738513,4
3369,34.75461,8.0079,-0.4409,2.6687,8.45,2022-04-20 00:00:34.754609,4
3370,34.75479,8.0079,-0.4409,2.6687,8.45,2022-04-20 00:00:34.754786,4
3371,34.76634,8.0079,-2.2697,3.3865,8.99,2022-04-20 00:00:34.766338,4
3372,34.77857,8.0079,-4.9015,6.8826,11.64,2022-04-20 00:00:34.778572,4
3373,34.79136,6.323,-6.3653,6.0683,10.83,2022-04-20 00:00:34.791363,4
3374,34.79218,6.323,-6.3653,6.0683,10.83,2022-04-20 00:00:34.792179,4
3375,34.80086,4.2384,-6.8046,3.2817,8.66,2022-04-20 00:00:34.800855,4
3376,34.81136,3.1249,-6.6968,1.0473,7.46,2022-04-20 00:00:34.811360,4
3377,34.82369,2.5948,-6.4166,-1.3785,7.06,2022-04-20 00:00:34.823686,4
3378,34.83475,2.5462,-5.9713,-2.29,6.88,2022-04-20 00:00:34.834753,4
3379,34.8496,3.5654,-4.9362,-2.8479,6.72,2022-04-20 00:00:34.849597,4
3380,34.87097,4.9967,-3.1706,-2.5113,6.43,2022-04-20 00:00:34.870971,4
3381,34.87122,4.9967,-3.1706,-2.5113,6.43,2022-04-20 00:00:34.871215,4
3382,34.87789,4.9977,-2.7444,-2.1046,6.08,2022-04-20 00:00:34.877887,4
3383,34.88854,4.6862,-1.9125,-1.2644,5.22,2022-04-20 00:00:34.888538,4
3384,34.90106,3.7283,-0.8274,-0.2704,3.83,2022-04-20 00:00:34.901057,4
3385,34.91153,3.0064,0.0611,-0.0222,3.01,2022-04-20 00:00:34.911529,4
3386,34.92649,2.1773,2.4061,-0.4903,3.28,2022-04-20 00:00:34.926490,4
3387,34.92716,2.1773,2.4061,-0.4903,3.28,2022-04-20 00:00:34.927163,4
3388,34.93495,2.6737,3.441,-0.6647,4.41,2022-04-20 00:00:34.934951,4
3389,34.94468,3.4381,4.3954,-0.6757,5.62,2022-04-20 00:00:34.944680,4
3390,34.95747,3.3189,5.3948,1.1157,6.43,2022-04-20 00:00:34.957467,4
3391,34.96784,2.4956,4.9256,1.7446,5.79,2022-04-20 00:00:34.967844,4
3392,34.98375,0.0661,3.1671,1.6693,3.58,2022-04-20 00:00:34.983753,4
3393,34.9991,-1.3941,1.6996,0.9237,2.38,2022-04-20 00:00:34.999099,4
3394,34.99927,-1.3941,1.6996,0.9237,2.38,2022-04-20 00:00:34.999273,4
3395,35.01141,-1.5355,1.041,0.1955,1.87,2022-04-20 00:00:35.011408,4
3396,35.0221,-0.9614,0.5527,-0.1822,1.12,2022-04-20 00:00:35.022100,4
3397,35.03474,-0.5581,0.1161,-0.5694,0.81,2022-04-20 00:00:35.034743,4
3398,35.04488,-0.4538,-0.3246,-0.9661,1.12,2022-04-20 00:00:35.044876,0
3399,35.05642,-0.7787,-0.6635,-1.2131,1.59,2022-04-20 00:00:35.056420,0
3400,35.0764,-1.3606,-0.6598,-0.2277,1.53,2022-04-20 00:00:35.076401,0
3401,35.07829,-1.3606,-0.6598,-0.2277,1.53,2022-04-20 00:00:35.078295,0
3402,35.07887,-1.3933,-0.6249,-0.0711,1.53,2022-04-20 00:00:35.078866,0
3403,35.08845,-1.4603,-0.3911,0.3516,1.55,2022-04-20 00:00:35.088446,0
3404,35.09989,-1.42,-0.1231,0.3699,1.47,2022-04-20 00:00:35.099892,0
3405,35.11124,-1.3154,-0.0065,0.0213,1.32,2022-04-20 00:00:35.111235,0
3406,35.12986,-1.2648,0.3748,-0.5885,1.44,2022-04-20 00:00:35.129857,0
3407,35.13034,-1.2648,0.3748,-0.5885,1.44,2022-04-20 00:00:35.130343,0
3408,35.14896,-1.3792,0.7247,-0.7648,1.74,2022-04-20 00:00:35.148964,0
3409,35.15687,-1.324,0.9396,-0.607,1.73,2022-04-20 00:00:35.156868,0
3410,35.16636,-0.9795,1.1026,-0.2775,1.5,2022-04-20 00:00:35.166360,0
3411,35.17904,-0.7413,1.2895,-0.0574,1.49,2022-04-20 00:00:35.179040,0
3412,35.18964,-0.6749,1.3564,-0.0461,1.52,2022-04-20 00:00:35.189637,0
3413,35.20162,-0.6609,1.3647,-0.1121,1.52,2022-04-20 00:00:35.201624,0
3414,35.21228,-0.6944,1.3718,-0.0964,1.54,2022-04-20 00:00:35.212281,0
3415,35.2246,-0.6592,1.1795,-0.1148,1.36,2022-04-20 00:00:35.224605,0
3416,35.22514,-0.6592,1.1795,-0.1148,1.36,2022-04-20 00:00:35.225135,0
3417,35.23527,-0.6905,1.0019,-0.1272,1.22,2022-04-20 00:00:35.235270,0
3418,35.24586,-0.8818,0.8392,-0.0874,1.22,2022-04-20 00:00:35.245864,0
3419,35.26205,-1.0711,0.6303,0.022,1.24,2022-04-20 00:00:35.262051,0
3420,35.27912,-0.8957,0.5124,0.0584,1.03,2022-04-20 00:00:35.279121,0
3421,35.27936,-0.8957,0.5124,0.0584,1.03,2022-04-20 00:00:35.279361,0
3422,35.29029,-0.7816,0.4637,-0.0036,0.91,2022-04-20 00:00:35.290289,0
3423,35.30036,-0.7311,0.4762,-0.138,0.88,2022-04-20 00:00:35.300355,0
3424,35.31186,-0.6724,0.4847,-0.3092,0.88,2022-04-20 00:00:35.311859,0
3425,35.32506,-0.5908,0.4268,-0.6322,0.96,2022-04-20 00:00:35.325056,0
3426,35.33483,-0.617,0.3824,-0.7431,1.04,2022-04-20 00:00:35.334829,0
3427,35.34564,-0.6839,0.3399,-0.7522,1.07,2022-04-20 00:00:35.345638,0
3428,35.35747,-0.8046,0.3245,-0.6454,1.08,2022-04-20 00:00:35.357470,0
3429,35.3579,-0.8046,0.3245,-0.6454,1.08,2022-04-20 00:00:35.357895,0
3430,35.37276,-0.8087,0.3399,-0.4463,0.98,2022-04-20 00:00:35.372759,0
3431,35.39885,-0.7912,0.4664,0.1083,0.92,2022-04-20 00:00:35.398849,0
3432,35.39912,-0.7912,0.4664,0.1083,0.92,2022-04-20 00:00:35.399121,0
3433,35.39929,-0.7912,0.4664,0.1083,0.92,2022-04-20 00:00:35.399289,0
3434,35.41101,-0.8119,0.504,0.1982,0.98,2022-04-20 00:00:35.411007,0
3435,35.42494,-0.8017,0.5651,0.0682,0.98,2022-04-20 00:00:35.424944,0
3436,35.43577,-0.7562,0.5908,-0.1304,0.97,2022-04-20 00:00:35.435771,0
3437,35.44622,-0.7352,0.6389,-0.3618,1.04,2022-04-20 00:00:35.446224,0
3438,35.45746,-0.7279,0.7078,-0.4551,1.11,2022-04-20 00:00:35.457459,0
3439,35.4689,-0.6155,0.7733,-0.4568,1.09,2022-04-20 00:00:35.468896,0
3440,35.48019,-0.4887,0.8131,-0.3676,1.02,2022-04-20 00:00:35.480192,0
3441,35.48076,-0.4887,0.8131,-0.3676,1.02,2022-04-20 00:00:35.480763,0
3442,35.49069,-0.4657,0.8605,-0.2716,1.02,2022-04-20 00:00:35.490694,0
3443,35.50638,-0.4784,0.8991,-0.2054,1.04,2022-04-20 00:00:35.506375,0
3444,35.52349,-0.5759,0.9821,-0.138,1.15,2022-04-20 00:00:35.523495,0
3445,35.52376,-0.5759,0.9821,-0.138,1.15,2022-04-20 00:00:35.523761,0
3446,35.53506,-0.5481,1.0498,-0.1759,1.2,2022-04-20 00:00:35.535060,0
3447,35.54484,-0.5227,1.083,-0.2281,1.22,2022-04-20 00:00:35.544835,0
3448,35.55704,-0.4587,1.0906,-0.2479,1.21,2022-04-20 00:00:35.557044,0
3449,35.56846,-0.3392,1.0613,-0.2254,1.14,2022-04-20 00:00:35.568457,0
3450,35.57882,-0.2825,0.996,-0.2961,1.08,2022-04-20 00:00:35.578817,0
3451,35.59042,-0.3534,0.9062,-0.395,1.05,2022-04-20 00:00:35.590421,0
3452,35.60255,-0.5344,0.8304,-0.4075,1.07,2022-04-20 00:00:35.602551,0
3453,35.61408,-0.7142,0.7605,-0.2391,1.07,2022-04-20 00:00:35.614083,0
3454,35.62542,-0.82,0.7647,0.0748,1.12,2022-04-20 00:00:35.625421,0
3455,35.62594,-0.82,0.7647,0.0748,1.12,2022-04-20 00:00:35.625945,0
3456,35.63726,-0.7775,0.7361,0.334,1.12,2022-04-20 00:00:35.637265,0
3457,35.6512,-0.69,0.6511,0.4466,1.05,2022-04-20 00:00:35.651201,0
3458,35.67279,-0.4306,0.1984,0.3824,0.61,2022-04-20 00:00:35.672794,0
3459,35.67299,-0.4306,0.1984,0.3824,0.61,2022-04-20 00:00:35.672990,0
3460,35.67847,-0.4684,0.0685,0.3259,0.57,2022-04-20 00:00:35.678466,0
3461,35.68988,-0.721,-0.1536,0.3821,0.83,2022-04-20 00:00:35.689882,0
3462,35.70275,-1.2707,-0.4167,0.7493,1.53,2022-04-20 00:00:35.702747,0
3463,35.71369,-2.0207,-0.6737,1.2228,2.46,2022-04-20 00:00:35.713690,0
3464,35.72501,-1.7974,-2.1102,0.494,2.82,2022-04-20 00:00:35.725009,0
3465,35.73518,-1.3244,-3.9251,-1.4757,4.4,2022-04-20 00:00:35.735177,3
3466,35.74695,-4.1895,-4.0352,-6.8996,9.02,2022-04-20 00:00:35.746951,3
3467,35.75768,-7.5327,-2.4795,-8.0283,11.28,2022-04-20 00:00:35.757678,3
3468,35.7687,-6.8985,-1.1838,-5.7561,9.06,2022-04-20 00:00:35.768705,3
3469,35.78433,-2.532,-1.0555,-1.7736,3.27,2022-04-20 00:00:35.784331,3
3470,35.78461,-2.532,-1.0555,-1.7736,3.27,2022-04-20 00:00:35.784607,3
3471,35.80362,-2.6754,-2.0955,-2.5125,4.23,2022-04-20 00:00:35.803618,3
3472,35.80388,-2.6754,-2.0955,-2.5125,4.23,2022-04-20 00:00:35.803880,3
3473,35.81409,-1.9924,-2.6513,-3.4575,4.79,2022-04-20 00:00:35.814088,3
3474,35.82391,-0.2947,-3.5566,-3.0991,4.73,2022-04-20 00:00:35.823908,3
3475,35.83666,2.7406,-4.4017,-1.6692,5.45,2022-04-20 00:00:35.836656,3
3476,35.84756,6.846,-3.7985,0.7339,7.86,2022-04-20 00:00:35.847563,3
3477,35.85934,8.0079,2.1855,5.9819,10.23,2022-04-20 00:00:35.859339,3
3478,35.86906,8.0079,3.5832,6.1932,10.74,2022-04-20 00:00:35.869063,3
3479,35.88275,8.0079,5.0633,-6.9186,11.73,2022-04-20 00:00:35.882749,3
3480,35.89477,8.0079,-0.7123,-7.8792,11.26,2022-04-20 00:00:35.894771,3
3481,35.895,8.0079,-0.7123,-7.8792,11.26,2022-04-20 00:00:35.895001,0
3482,35.93255,-7.7697,-3.7973,-0.8704,8.69,2022-04-20 00:00:35.932548,0
3483,35.9327,-7.7697,-3.7973,-0.8704,8.69,2022-04-20 00:00:35.932695,0
3484,35.93283,-7.7697,-3.7973,-0.8704,8.69,2022-04-20 00:00:35.932828,0
3485,35.93511,-7.9517,-3.5816,-3.071,9.25,2022-04-20 00:00:35.935112,0
3486,35.94543,-6.9041,-3.3087,-7.4026,10.65,2022-04-20 00:00:35.945431,3
3487,35.95704,-4.2206,-4.4903,-3.7484,7.21,2022-04-20 00:00:35.957038,3
3488,35.96828,-4.7292,-4.2473,-0.0625,6.36,2022-04-20 00:00:35.968275,3
3489,35.97992,-2.1824,-3.1438,0.8043,3.91,2022-04-20 00:00:35.979920,3
3490,35.99583,3.9509,-2.1426,-0.3119,4.51,2022-04-20 00:00:35.995829,3
3491,36.01212,8.0079,1.4258,-0.5042,8.15,2022-04-20 00:00:36.012115,3
3492,36.01228,8.0079,1.4258,-0.5042,8.15,2022-04-20 00:00:36.012278,3
3493,36.02357,8.0079,2.2525,-1.2564,8.41,2022-04-20 00:00:36.023573,3
3494,36.03582,8.0079,0.816,-1.4665,8.18,2022-04-20 00:00:36.035819,3
3495,36.04757,4.7874,-1.2258,-0.4421,4.96,2022-04-20 00:00:36.047570,3
3496,36.04928,4.1263,-1.5441,0.1808,4.41,2022-04-20 00:00:36.049285,3
3497,36.05783,2.4973,-2.1243,2.0727,3.88,2022-04-20 00:00:36.057833,3
3498,36.069,0.3568,-2.2787,3.5541,4.24,2022-04-20 00:00:36.069000,3
3499,36.08033,-0.8703,-1.8082,3.0494,3.65,2022-04-20 00:00:36.080331,3
3500,36.10008,-0.3917,-1.1775,0.2837,1.27,2022-04-20 00:00:36.100082,0
3501,36.10057,-0.3917,-1.1775,0.2837,1.27,2022-04-20 00:00:36.100565,0
3502,36.11535,1.1473,-0.6021,-1.1618,1.74,2022-04-20 00:00:36.115354,0
3503,36.12934,1.5839,-0.4473,-0.8547,1.85,2022-04-20 00:00:36.129339,0
3504,36.12949,1.5839,-0.4473,-0.8547,1.85,2022-04-20 00:00:36.129493,0
3505,36.14662,1.0135,-0.1209,1.6202,1.91,2022-04-20 00:00:36.146618,0
3506,36.15775,1.1417,0.3738,3.8941,4.08,2022-04-20 00:00:36.157750,0
3507,36.1691,2.1944,1.4094,5.8062,6.37,2022-04-20 00:00:36.169095,0
3508,36.18002,4.1727,2.327,4.85,6.81,2022-04-20 00:00:36.180022,0
3509,36.19092,4.8374,3.4959,2.742,6.57,2022-04-20 00:00:36.190921,2
3510,36.19184,4.8304,3.7986,2.2429,6.54,2022-04-20 00:00:36.191842,2
3511,36.20265,4.8831,4.7277,1.4346,6.95,2022-04-20 00:00:36.202653,2
3512,36.21389,5.2557,5.4869,3.109,8.21,2022-04-20 00:00:36.213887,2
3513,36.22464,4.1517,5.7237,4.9287,8.62,2022-04-20 00:00:36.224635,2
3514,36.23598,1.2617,5.3238,6.3598,8.39,2022-04-20 00:00:36.235985,2
3515,36.24704,-1.4779,5.0413,6.7253,8.53,2022-04-20 00:00:36.247038,2
3516,36.25854,-2.4704,5.4699,4.8657,7.73,2022-04-20 00:00:36.258543,2
3517,36.272,-2.2625,6.544,1.4209,7.07,2022-04-20 00:00:36.271996,2
3518,36.28715,-0.8925,7.991,-1.5192,8.18,2022-04-20 00:00:36.287152,2
3519,36.28736,-0.8925,7.991,-1.5192,8.18,2022-04-20 00:00:36.287360,2
3520,36.30198,-0.4604,7.9966,-1.7068,8.19,2022-04-20 00:00:36.301985,2
3521,36.31504,-1.1835,7.7877,-1.3363,7.99,2022-04-20 00:00:36.315044,2
3522,36.3159,-1.3892,7.5266,-1.2112,7.75,2022-04-20 00:00:36.315899,2
3523,36.32569,-2.7482,6.3369,-0.3078,6.91,2022-04-20 00:00:36.325688,2
3524,36.33627,-4.157,5.5898,1.5274,7.13,2022-04-20 00:00:36.336268,2
3525,36.34689,-4.2174,5.4527,4.7157,8.35,2022-04-20 00:00:36.346892,2
3526,36.35824,-2.6849,5.7517,6.9297,9.4,2022-04-20 00:00:36.358242,2
3527,36.36978,0.3956,7.0868,7.9766,10.68,2022-04-20 00:00:36.369777,2
3528,36.38323,5.4384,7.9903,7.9766,12.53,2022-04-20 00:00:36.383230,2
3529,36.39817,6.9452,7.9966,7.9766,13.26,2022-04-20 00:00:36.398170,2
3530,36.39833,6.9452,7.9966,7.9766,13.26,2022-04-20 00:00:36.398334,2
3531,36.41381,8.0079,7.9966,7.9766,13.85,2022-04-20 00:00:36.413808,2
3532,36.4242,8.0079,7.9966,7.9766,13.85,2022-04-20 00:00:36.424197,2
3533,36.43594,8.0079,7.9966,7.9766,13.85,2022-04-20 00:00:36.435943,2
3534,36.44726,8.0079,7.0871,5.6946,12.12,2022-04-20 00:00:36.447264,2
3535,36.44762,8.0079,7.0871,5.6946,12.12,2022-04-20 00:00:36.447622,2
3536,36.45828,8.0079,5.357,5.4344,11.06,2022-04-20 00:00:36.458279,2
3537,36.46966,8.0079,1.3691,5.3316,9.72,2022-04-20 00:00:36.469665,2
3538,36.48107,8.0079,-2.6256,3.9103,9.29,2022-04-20 00:00:36.481073,2
3539,36.49529,8.0079,-5.2819,3.9855,10.39,2022-04-20 00:00:36.495285,2
3540,36.51404,5.3016,-6.2415,5.4708,9.85,2022-04-20 00:00:36.514044,2
3541,36.51421,5.3016,-6.2415,5.4708,9.85,2022-04-20 00:00:36.514213,2
3542,36.52478,5.446,-6.6807,4.6214,9.78,2022-04-20 00:00:36.524780,2
3543,36.53678,5.3158,-7.0576,0.7549,8.87,2022-04-20 00:00:36.536781,2
3544,36.54858,4.3904,-6.8112,-2.4735,8.47,2022-04-20 00:00:36.548579,2
3545,36.55847,4.0669,-6.5434,-3.3158,8.39,2022-04-20 00:00:36.558471,2
3546,36.56991,4.0134,-5.714,-2.7041,7.49,2022-04-20 00:00:36.569914,2
3547,36.58078,4.0049,-4.4659,-1.581,6.2,2022-04-20 00:00:36.580778,2
3548,36.58108,4.0049,-4.4659,-1.581,6.2,2022-04-20 00:00:36.581085,2
3549,36.59165,3.9951,-3.435,-1.4188,5.46,2022-04-20 00:00:36.591646,2
3550,36.60585,4.4365,-1.3468,-0.7204,4.69,2022-04-20 00:00:36.605847,2
3551,36.62109,5.0197,1.6552,1.748,5.57,2022-04-20 00:00:36.621088,2
3552,36.62127,5.0197,1.6552,1.748,5.57,2022-04-20 00:00:36.621272,2
3553,36.63721,3.8842,3.7002,4.1426,6.78,2022-04-20 00:00:36.637209,2
3554,36.64715,1.7476,3.8133,5.3601,6.81,2022-04-20 00:00:36.647149,2
3555,36.65841,-0.6538,3.7725,4.8552,6.18,2022-04-20 00:00:36.658409,2
3556,36.66948,-2.8682,3.9222,3.4676,5.97,2022-04-20 00:00:36.669477,2
3557,36.6822,-2.832,4.1546,2.2393,5.5,2022-04-20 00:00:36.682204,2
3558,36.69328,-2.2489,4.7394,0.8844,5.32,2022-04-20 00:00:36.693279,2
3559,36.6938,-2.2489,4.7394,0.8844,5.32,2022-04-20 00:00:36.693805,2
3560,36.7047,-1.7178,5.2121,-0.0017,5.49,2022-04-20 00:00:36.704695,2
3561,36.71516,-1.0882,5.1019,-0.3486,5.23,2022-04-20 00:00:36.715163,2
3562,36.72832,-0.5512,4.4851,-0.0774,4.52,2022-04-20 00:00:36.728315,2
3563,36.74609,-0.6759,3.4732,-0.1077,3.54,2022-04-20 00:00:36.746086,2
3564,36.74626,-0.6759,3.4732,-0.1077,3.54,2022-04-20 00:00:36.746257,2
3565,36.75888,-0.7877,2.2136,-0.4651,2.4,2022-04-20 00:00:36.758882,2
3566,36.76875,-1.4551,1.4289,-0.9124,2.23,2022-04-20 00:00:36.768747,2
3567,36.78293,-1.2401,0.5167,-1.0011,1.68,2022-04-20 00:00:36.782933,2
3568,36.79311,-1.0335,0.0853,-0.8484,1.34,2022-04-20 00:00:36.793106,2
3569,36.80534,-0.7618,-0.0251,-0.4363,0.88,2022-04-20 00:00:36.805338,2
3570,36.80581,-0.7618,-0.0251,-0.4363,0.88,2022-04-20 00:00:36.805811,2
3571,36.81609,-0.1741,-0.1301,-0.3385,0.4,2022-04-20 00:00:36.816089,2
3572,36.8261,0.346,0.3279,-0.5652,0.74,2022-04-20 00:00:36.826101,2
3573,36.83861,0.9043,0.6973,-0.8325,1.41,2022-04-20 00:00:36.838608,0
3574,36.85256,0.6551,0.6582,-0.6075,1.11,2022-04-20 00:00:36.852563,0
3575,36.86828,-0.5596,0.4122,0.3289,0.77,2022-04-20 00:00:36.868279,0
3576,36.86855,-0.5596,0.4122,0.3289,0.77,2022-04-20 00:00:36.868553,0
3577,36.88032,-0.7501,0.1518,0.4134,0.87,2022-04-20 00:00:36.880325,0
3578,36.89195,-0.6585,0.0462,0.2316,0.7,2022-04-20 00:00:36.891954,0
3579,36.90356,-0.6341,0.0582,0.1911,0.66,2022-04-20 00:00:36.903565,0
3580,36.91543,-0.8305,0.1412,0.2986,0.89,2022-04-20 00:00:36.915433,0
3581,36.92624,-1.0714,0.26,0.2517,1.13,2022-04-20 00:00:36.926238,0
3582,36.93718,-1.0652,0.3929,0.0296,1.14,2022-04-20 00:00:36.937184,0
3583,36.94877,-0.5329,0.7124,-0.0603,0.89,2022-04-20 00:00:36.948766,0
3584,36.9601,-0.1083,0.9572,-0.2054,0.98,2022-04-20 00:00:36.960103,0
3585,36.97096,0.0607,1.1793,-0.4106,1.25,2022-04-20 00:00:36.970961,0
3586,36.97202,0.124,1.2059,-0.4851,1.31,2022-04-20 00:00:36.972019,0
3587,36.98633,0.5537,1.2643,-0.9171,1.66,2022-04-20 00:00:36.986329,0
3588,37.00079,0.4489,1.2213,-1.2515,1.81,2022-04-20 00:00:37.000791,0
3589,37.00505,0.2703,1.1702,-1.3062,1.77,2022-04-20 00:00:37.005048,0
3590,37.01485,-0.2004,1.0969,-1.2207,1.65,2022-04-20 00:00:37.014851,0
3591,37.02556,-0.6074,0.9677,-0.9161,1.46,2022-04-20 00:00:37.025562,0
3592,37.03728,-1.011,0.7371,-0.3674,1.3,2022-04-20 00:00:37.037284,0
3593,37.04831,-1.2858,0.5737,0.0465,1.41,2022-04-20 00:00:37.048307,0
3594,37.06002,-1.4244,0.4647,0.1566,1.51,2022-04-20 00:00:37.060021,0
3595,37.07089,-1.4488,0.3694,0.0323,1.5,2022-04-20 00:00:37.070894,0
3596,37.08319,-1.2995,0.3601,-0.0464,1.35,2022-04-20 00:00:37.083189,0
3597,37.09388,-1.1403,0.3335,-0.1693,1.2,2022-04-20 00:00:37.093882,0
3598,37.10422,-0.9121,0.2277,-0.2389,0.97,2022-04-20 00:00:37.104221,0
3599,37.11582,-0.6086,0.283,-0.1189,0.68,2022-04-20 00:00:37.115823,0
