ID,time,gFx,gFy,gFz,TgF,TS
4890,50.40573,0.1785,1.0586,0.2878,1.11,2022-04-20 00:00:50.405730
4891,50.42139,0.1753,1.0596,0.2715,1.11,2022-04-20 00:00:50.421390
4892,50.44129,0.1704,1.0395,0.2074,1.07,2022-04-20 00:00:50.441290
4893,50.44148,0.1704,1.0395,0.2074,1.07,2022-04-20 00:00:50.441480
4894,50.44906,0.1514,1.0368,0.1806,1.06,2022-04-20 00:00:50.449060
4895,50.46027,0.1264,1.0356,0.1586,1.06,2022-04-20 00:00:50.460270
4896,50.47401,0.1152,1.0268,0.1422,1.04,2022-04-20 00:00:50.474010
4897,50.48463,0.1032,1.0242,0.1185,1.04,2022-04-20 00:00:50.484630
4898,50.49536,0.1018,1.018,0.0978,1.03,2022-04-20 00:00:50.495360
4899,50.50634,0.101,1.0107,0.0587,1.02,2022-04-20 00:00:50.506340
4900,50.53117,0.0815,1.0129,-0.0222,1.02,2022-04-20 00:00:50.531170
4901,50.53204,0.0754,1.0139,-0.0234,1.02,2022-04-20 00:00:50.532040
4902,50.53228,0.0754,1.0139,-0.0234,1.02,2022-04-20 00:00:50.532280
4903,50.54213,0.0837,1.0156,-0.0117,1.02,2022-04-20 00:00:50.542130
4904,50.55734,0.1196,1.0327,0.0707,1.04,2022-04-20 00:00:50.557340
4905,50.55992,0.1237,1.0366,0.0863,1.05,2022-04-20 00:00:50.559920
4906,50.57195,0.144,1.0483,0.1339,1.07,2022-04-20 00:00:50.571950
4907,50.58338,0.1389,1.0537,0.1481,1.07,2022-04-20 00:00:50.583380
4908,50.59553,0.1154,1.0706,0.1598,1.09,2022-04-20 00:00:50.595530
4909,50.60595,0.1037,1.0657,0.1564,1.08,2022-04-20 00:00:50.605950
4910,50.6176,0.0859,1.0662,0.1603,1.08,2022-04-20 00:00:50.617600
4911,50.62911,0.0917,1.0708,0.1979,1.09,2022-04-20 00:00:50.629110
4912,50.63988,0.113,1.0676,0.217,1.1,2022-04-20 00:00:50.639880
4913,50.65079,0.1416,1.0747,0.24,1.11,2022-04-20 00:00:50.650790
4914,50.66196,0.1662,1.0779,0.2465,1.12,2022-04-20 00:00:50.661960
4915,50.66285,0.1694,1.0781,0.2453,1.12,2022-04-20 00:00:50.662850
4916,50.67776,0.1616,1.0691,0.1901,1.1,2022-04-20 00:00:50.677760
4917,50.69994,0.114,1.0439,0.1329,1.06,2022-04-20 00:00:50.699940
4918,50.70017,0.114,1.0439,0.1329,1.06,2022-04-20 00:00:50.700170
4919,50.70513,0.1086,1.0373,0.1317,1.05,2022-04-20 00:00:50.705130
4920,50.7168,0.092,1.0303,0.1478,1.04,2022-04-20 00:00:50.716800
4921,50.72841,0.0969,1.029,0.1757,1.05,2022-04-20 00:00:50.728410
4922,50.74007,0.1203,1.0237,0.1943,1.05,2022-04-20 00:00:50.740070
4923,50.75122,0.1467,1.0251,0.1825,1.05,2022-04-20 00:00:50.751220
4924,50.76214,0.1599,1.0273,0.14,1.05,2022-04-20 00:00:50.762140
4925,50.77811,0.1961,1.0383,0.076,1.06,2022-04-20 00:00:50.778110
4926,50.77878,0.2019,1.0398,0.0648,1.06,2022-04-20 00:00:50.778780
4927,50.80032,0.2373,1.0264,-0.0246,1.05,2022-04-20 00:00:50.800320
4928,50.80053,0.2373,1.0264,-0.0246,1.05,2022-04-20 00:00:50.800530
4929,50.80531,0.2337,1.0281,-0.031,1.05,2022-04-20 00:00:50.805310
4930,50.8173,0.2263,1.031,-0.0422,1.06,2022-04-20 00:00:50.817300
4931,50.82985,0.2224,1.019,-0.0525,1.04,2022-04-20 00:00:50.829850
4932,50.84149,0.2185,1.009,-0.0219,1.03,2022-04-20 00:00:50.841490
4933,50.85221,0.2168,0.997,0.0279,1.02,2022-04-20 00:00:50.852210
4934,50.86207,0.2158,0.9855,0.0741,1.01,2022-04-20 00:00:50.862070
4935,50.87402,0.2156,0.9763,0.1148,1.01,2022-04-20 00:00:50.874020
4936,50.88901,0.232,0.9628,0.1356,1.0,2022-04-20 00:00:50.889010
4937,50.8893,0.232,0.9628,0.1356,1.0,2022-04-20 00:00:50.889300
4938,50.91187,0.262,0.9489,0.0064,0.98,2022-04-20 00:00:50.911870
4939,50.91226,0.2698,0.9467,-0.011,0.98,2022-04-20 00:00:50.912260
4940,50.92828,0.3006,0.9247,-0.0781,0.98,2022-04-20 00:00:50.928280
4941,50.93959,0.2994,0.9101,-0.1429,0.97,2022-04-20 00:00:50.939590
4942,50.93984,0.2994,0.9101,-0.1429,0.97,2022-04-20 00:00:50.939840
4943,50.95159,0.2781,0.903,-0.1825,0.96,2022-04-20 00:00:50.951590
4944,50.96109,0.254,0.9118,-0.2132,0.97,2022-04-20 00:00:50.961090
4945,50.97351,0.241,0.8986,-0.2005,0.95,2022-04-20 00:00:50.973510
4946,50.98462,0.2207,0.8759,-0.16,0.92,2022-04-20 00:00:50.984620
4947,50.99634,0.1924,0.8624,-0.106,0.89,2022-04-20 00:00:50.996340
4948,51.00687,0.1719,0.8529,-0.0517,0.87,2022-04-20 00:00:51.006870
4949,51.01878,0.1521,0.8451,-0.0017,0.86,2022-04-20 00:00:51.018780
4950,51.03974,0.1514,0.8732,-0.0271,0.89,2022-04-20 00:00:51.039740
4951,51.0399,0.1514,0.8732,-0.0271,0.89,2022-04-20 00:00:51.039900
4952,51.04982,0.1555,0.8873,-0.0781,0.9,2022-04-20 00:00:51.049820
4953,51.06211,0.1548,0.9186,-0.1153,0.94,2022-04-20 00:00:51.062110
4954,51.06296,0.1548,0.9267,-0.1197,0.95,2022-04-20 00:00:51.062960
4955,51.07496,0.1626,0.9609,-0.1197,0.98,2022-04-20 00:00:51.074960
4956,51.08572,0.1704,0.977,-0.0881,1.0,2022-04-20 00:00:51.085720
4957,51.09563,0.1714,1.0022,-0.0322,1.02,2022-04-20 00:00:51.095630
4958,51.10716,0.1662,1.0398,0.0589,1.05,2022-04-20 00:00:51.107160
4959,51.11847,0.1557,1.0965,0.1173,1.11,2022-04-20 00:00:51.118470
4960,51.12908,0.1609,1.1495,0.1588,1.17,2022-04-20 00:00:51.129080
4961,51.14057,0.2139,1.2059,0.1752,1.24,2022-04-20 00:00:51.140570
4962,51.15611,0.2547,1.2575,0.1244,1.29,2022-04-20 00:00:51.156110
4963,51.17836,0.1836,1.3537,-0.0107,1.37,2022-04-20 00:00:51.178360
4964,51.17856,0.1836,1.3537,-0.0107,1.37,2022-04-20 00:00:51.178560
4965,51.17884,0.1785,1.362,-0.0158,1.37,2022-04-20 00:00:51.178840
4966,51.19543,0.1855,1.3906,-0.0163,1.4,2022-04-20 00:00:51.195430
4967,51.20654,0.2356,1.3505,-0.0219,1.37,2022-04-20 00:00:51.206540
4968,51.21763,0.2254,1.3083,-0.0315,1.33,2022-04-20 00:00:51.217630
4969,51.22895,0.1824,1.2775,-0.0571,1.29,2022-04-20 00:00:51.228950
4970,51.22972,0.1719,1.2636,-0.0679,1.28,2022-04-20 00:00:51.229720
4971,51.24176,0.1242,1.2086,-0.1079,1.22,2022-04-20 00:00:51.241760
4972,51.25654,0.048,1.1778,-0.1067,1.18,2022-04-20 00:00:51.256540
4973,51.28086,0.0429,1.0855,-0.0586,1.09,2022-04-20 00:00:51.280860
4974,51.28104,0.0429,1.0855,-0.0586,1.09,2022-04-20 00:00:51.281040
4975,51.28115,0.0429,1.0855,-0.0586,1.09,2022-04-20 00:00:51.281150
4976,51.29622,-0.0062,1.0315,-0.0393,1.03,2022-04-20 00:00:51.296220
4977,51.30702,-0.0768,1.0029,-0.0276,1.01,2022-04-20 00:00:51.307020
4978,51.3186,-0.1425,0.9645,-0.0095,0.98,2022-04-20 00:00:51.318600
4979,51.32895,-0.1787,0.9401,0.0176,0.96,2022-04-20 00:00:51.328950
4980,51.34048,-0.2388,0.9294,0.0594,0.96,2022-04-20 00:00:51.340480
4981,51.35422,-0.2498,0.9018,0.0912,0.94,2022-04-20 00:00:51.354220
4982,51.35513,-0.2498,0.9018,0.0912,0.94,2022-04-20 00:00:51.355130
4983,51.36307,-0.2383,0.8881,0.1019,0.93,2022-04-20 00:00:51.363070
4984,51.37582,-0.2219,0.8766,0.0929,0.91,2022-04-20 00:00:51.375820
4985,51.38548,-0.206,0.8654,0.0677,0.89,2022-04-20 00:00:51.385480
4986,51.39942,-0.1711,0.8339,-0.0334,0.85,2022-04-20 00:00:51.399420
4987,51.42277,-0.133,0.7755,-0.2064,0.81,2022-04-20 00:00:51.422770
4988,51.42295,-0.133,0.7755,-0.2064,0.81,2022-04-20 00:00:51.422950
4989,51.42793,-0.135,0.7618,-0.2301,0.81,2022-04-20 00:00:51.427930
4990,51.43951,-0.1425,0.7308,-0.2718,0.79,2022-04-20 00:00:51.439510
4991,51.45097,-0.1741,0.7088,-0.2951,0.79,2022-04-20 00:00:51.450970
4992,51.46302,-0.2087,0.6491,-0.3393,0.76,2022-04-20 00:00:51.463020
4993,51.47545,-0.2669,0.6108,-0.3564,0.76,2022-04-20 00:00:51.475450
4994,51.47588,-0.2669,0.6108,-0.3564,0.76,2022-04-20 00:00:51.475880
4995,51.48582,-0.2996,0.5881,-0.3493,0.75,2022-04-20 00:00:51.485820
4996,51.49978,-0.3731,0.5627,-0.353,0.76,2022-04-20 00:00:51.499780
4997,51.51836,-0.4428,0.5507,-0.3696,0.8,2022-04-20 00:00:51.518360
4998,51.51851,-0.4428,0.5507,-0.3696,0.8,2022-04-20 00:00:51.518510
4999,51.52838,-0.4809,0.5558,-0.3608,0.82,2022-04-20 00:00:51.528380
5000,51.53985,-0.5222,0.581,-0.3498,0.86,2022-04-20 00:00:51.539850
5001,51.55284,-0.4767,0.5661,-0.3288,0.81,2022-04-20 00:00:51.552840
5002,51.56165,-0.433,0.5522,-0.3244,0.77,2022-04-20 00:00:51.561650
5003,51.57514,-0.4399,0.5554,-0.3232,0.78,2022-04-20 00:00:51.575140
5004,51.58489,-0.4677,0.5783,-0.3344,0.82,2022-04-20 00:00:51.584890
5005,51.59592,-0.4894,0.589,-0.3686,0.85,2022-04-20 00:00:51.595920
5006,51.60746,-0.487,0.6172,-0.4033,0.88,2022-04-20 00:00:51.607460
5007,51.60813,-0.4924,0.6259,-0.4089,0.9,2022-04-20 00:00:51.608130
5008,51.62272,-0.5114,0.6724,-0.4282,0.95,2022-04-20 00:00:51.622720
5009,51.64426,-0.4985,0.7439,-0.3156,0.95,2022-04-20 00:00:51.644260
5010,51.64445,-0.4985,0.7439,-0.3156,0.95,2022-04-20 00:00:51.644450
5011,51.65103,-0.4797,0.7676,-0.2374,0.94,2022-04-20 00:00:51.651030
5012,51.66234,-0.4543,0.8211,-0.1297,0.95,2022-04-20 00:00:51.662340
5013,51.67563,-0.4159,0.9137,-0.0132,1.0,2022-04-20 00:00:51.675630
5014,51.68584,-0.3434,0.9765,0.0325,1.04,2022-04-20 00:00:51.685840
5015,51.69648,-0.2488,1.0452,0.043,1.08,2022-04-20 00:00:51.696480
5016,51.70841,-0.1789,1.1082,0.023,1.12,2022-04-20 00:00:51.708410
5017,51.72344,-0.0907,1.1473,-0.04,1.15,2022-04-20 00:00:51.723440
5018,51.72374,-0.0907,1.1473,-0.04,1.15,2022-04-20 00:00:51.723740
5019,51.74356,-0.0986,1.1825,-0.2064,1.2,2022-04-20 00:00:51.743560
5020,51.7438,-0.0986,1.1825,-0.2064,1.2,2022-04-20 00:00:51.743800
5021,51.75139,-0.1149,1.1788,-0.244,1.21,2022-04-20 00:00:51.751390
5022,51.76236,-0.1345,1.1563,-0.2765,1.2,2022-04-20 00:00:51.762360
5023,51.77476,-0.1726,1.1072,-0.2626,1.15,2022-04-20 00:00:51.774760
5024,51.78564,-0.2425,1.0535,-0.2152,1.1,2022-04-20 00:00:51.785640
5025,51.79669,-0.3067,0.9912,-0.1607,1.05,2022-04-20 00:00:51.796690
5026,51.80784,-0.3453,0.9401,-0.1456,1.01,2022-04-20 00:00:51.807840
5027,51.81938,-0.3878,0.8871,-0.1573,0.98,2022-04-20 00:00:51.819380
5028,51.82904,-0.4127,0.8483,-0.1842,0.96,2022-04-20 00:00:51.829040
5029,51.84107,-0.4371,0.7894,-0.2406,0.93,2022-04-20 00:00:51.841070
5030,51.85653,-0.4596,0.6926,-0.329,0.89,2022-04-20 00:00:51.856530
5031,51.85698,-0.4596,0.6926,-0.329,0.89,2022-04-20 00:00:51.856980
5032,51.8752,-0.485,0.5893,-0.3999,0.86,2022-04-20 00:00:51.875200
5033,51.87536,-0.485,0.5893,-0.3999,0.86,2022-04-20 00:00:51.875360
5034,51.88513,-0.5066,0.5536,-0.448,0.87,2022-04-20 00:00:51.885130
5035,51.89662,-0.5461,0.5153,-0.5076,0.91,2022-04-20 00:00:51.896620
5036,51.90851,-0.5454,0.5314,-0.5462,0.94,2022-04-20 00:00:51.908510
5037,51.91927,-0.4777,0.5637,-0.5135,0.9,2022-04-20 00:00:51.919270
5038,51.93105,-0.3585,0.601,-0.4375,0.83,2022-04-20 00:00:51.931050
5039,51.94165,-0.2723,0.6526,-0.3684,0.8,2022-04-20 00:00:51.941650
5040,51.95371,-0.1824,0.7247,-0.2504,0.79,2022-04-20 00:00:51.953710
5041,51.96463,-0.058,0.7801,-0.0825,0.79,2022-04-20 00:00:51.964630
5042,51.97582,0.0329,0.8004,0.0152,0.8,2022-04-20 00:00:51.975820
5043,51.99052,0.1907,0.8737,0.2031,0.92,2022-04-20 00:00:51.990520
5044,51.99094,0.1907,0.8737,0.2031,0.92,2022-04-20 00:00:51.990940
5045,52.0123,0.3592,0.9423,0.5174,1.13,2022-04-20 00:00:52.012300
5046,52.01249,0.3592,0.9423,0.5174,1.13,2022-04-20 00:00:52.012490
5047,52.01875,0.3761,0.9462,0.5842,1.17,2022-04-20 00:00:52.018750
5048,52.02924,0.3373,0.9711,0.6655,1.22,2022-04-20 00:00:52.029240
5049,52.04106,0.2584,0.9799,0.763,1.27,2022-04-20 00:00:52.041060
5050,52.05362,0.1496,0.9755,0.8126,1.28,2022-04-20 00:00:52.053620
5051,52.06508,0.0627,0.9455,0.8504,1.27,2022-04-20 00:00:52.065080
5052,52.07511,0.0011,0.9281,0.899,1.29,2022-04-20 00:00:52.075110
5053,52.0872,-0.0612,0.9174,0.998,1.36,2022-04-20 00:00:52.087200
5054,52.09794,-0.0778,0.8925,1.0307,1.37,2022-04-20 00:00:52.097940
5055,52.10935,-0.1074,0.8763,1.0207,1.35,2022-04-20 00:00:52.109350
5056,52.12045,-0.1269,0.8815,1.0068,1.34,2022-04-20 00:00:52.120450
5057,52.13553,-0.1472,0.8861,0.9799,1.33,2022-04-20 00:00:52.135530
5058,52.13584,-0.1472,0.8861,0.9799,1.33,2022-04-20 00:00:52.135840
5059,52.15832,-0.134,0.8712,0.9178,1.27,2022-04-20 00:00:52.158320
5060,52.15856,-0.134,0.8712,0.9178,1.27,2022-04-20 00:00:52.158560
5061,52.16369,-0.1381,0.8702,0.9066,1.26,2022-04-20 00:00:52.163690
5062,52.17594,-0.1511,0.8719,0.8258,1.21,2022-04-20 00:00:52.175940
5063,52.18646,-0.1508,0.8695,0.792,1.19,2022-04-20 00:00:52.186460
5064,52.19814,-0.1489,0.8651,0.7562,1.16,2022-04-20 00:00:52.198140
5065,52.20948,-0.1164,0.8434,0.6867,1.09,2022-04-20 00:00:52.209480
5066,52.22106,-0.0974,0.8448,0.6386,1.06,2022-04-20 00:00:52.221060
5067,52.23201,-0.0822,0.8588,0.6164,1.06,2022-04-20 00:00:52.232010
5068,52.24305,-0.0502,0.8468,0.5695,1.02,2022-04-20 00:00:52.243050
5069,52.25495,-0.0275,0.8407,0.5536,1.01,2022-04-20 00:00:52.254950
5070,52.26588,-0.0248,0.8466,0.547,1.01,2022-04-20 00:00:52.265880
5071,52.28074,-0.0289,0.8722,0.5622,1.04,2022-04-20 00:00:52.280740
5072,52.28111,-0.0289,0.8722,0.5622,1.04,2022-04-20 00:00:52.281110
5073,52.29655,0.0128,0.8805,0.5746,1.05,2022-04-20 00:00:52.296550
5074,52.29676,0.0128,0.8805,0.5746,1.05,2022-04-20 00:00:52.296760
5075,52.30797,0.0229,0.8824,0.5883,1.06,2022-04-20 00:00:52.307970
5076,52.31985,0.0145,0.8925,0.6152,1.08,2022-04-20 00:00:52.319850
5077,52.3324,0.0065,0.8834,0.6606,1.1,2022-04-20 00:00:52.332400
5078,52.34225,-0.0123,0.8688,0.6892,1.11,2022-04-20 00:00:52.342250
5079,52.3556,-0.0607,0.8541,0.71,1.11,2022-04-20 00:00:52.355600
5080,52.36531,-0.0971,0.8456,0.7168,1.11,2022-04-20 00:00:52.365310
5081,52.37974,-0.1333,0.8492,0.7317,1.13,2022-04-20 00:00:52.379740
5082,52.38049,-0.1306,0.8495,0.742,1.14,2022-04-20 00:00:52.380490
5083,52.40859,-0.1474,0.8385,0.7478,1.13,2022-04-20 00:00:52.408590
5084,52.40911,-0.1384,0.8392,0.7449,1.13,2022-04-20 00:00:52.409110
5085,52.41055,-0.1384,0.8392,0.7449,1.13,2022-04-20 00:00:52.410550
5086,52.41982,-0.1181,0.84,0.7481,1.13,2022-04-20 00:00:52.419820
5087,52.43257,-0.1088,0.8392,0.753,1.13,2022-04-20 00:00:52.432570
5088,52.44111,-0.1142,0.8429,0.7459,1.13,2022-04-20 00:00:52.441110
5089,52.45432,-0.1169,0.8519,0.731,1.13,2022-04-20 00:00:52.454320
5090,52.46493,-0.1052,0.8676,0.7562,1.16,2022-04-20 00:00:52.464930
5091,52.47609,-0.1081,0.8676,0.7527,1.15,2022-04-20 00:00:52.476090
5092,52.48735,-0.1235,0.8663,0.7168,1.13,2022-04-20 00:00:52.487350
5093,52.49803,-0.1406,0.8671,0.6501,1.09,2022-04-20 00:00:52.498030
5094,52.50951,-0.1655,0.8724,0.5888,1.07,2022-04-20 00:00:52.509510
5095,52.52592,-0.1521,0.8746,0.5673,1.05,2022-04-20 00:00:52.525920
5096,52.52639,-0.1521,0.8746,0.5673,1.05,2022-04-20 00:00:52.526390
5097,52.55184,-0.0231,0.8812,0.6875,1.12,2022-04-20 00:00:52.551840
5098,52.55213,-0.0231,0.8812,0.6875,1.12,2022-04-20 00:00:52.552130
5099,52.55492,-0.0177,0.8785,0.6961,1.12,2022-04-20 00:00:52.554920
5100,52.56809,-0.0087,0.8724,0.7227,1.13,2022-04-20 00:00:52.568090
5101,52.57559,-0.0277,0.8722,0.7166,1.13,2022-04-20 00:00:52.575590
5102,52.58583,-0.0629,0.8571,0.6792,1.1,2022-04-20 00:00:52.585830
5103,52.59802,-0.0952,0.8292,0.6188,1.04,2022-04-20 00:00:52.598020
5104,52.60885,-0.1079,0.8126,0.5656,1.0,2022-04-20 00:00:52.608850
5105,52.62127,-0.1071,0.7869,0.4889,0.93,2022-04-20 00:00:52.621270
5106,52.63181,-0.122,0.7806,0.4342,0.9,2022-04-20 00:00:52.631810
5107,52.64347,-0.168,0.7904,0.3892,0.9,2022-04-20 00:00:52.643470
5108,52.65504,-0.1714,0.7757,0.3582,0.87,2022-04-20 00:00:52.655040
5109,52.66939,-0.1936,0.7356,0.3433,0.83,2022-04-20 00:00:52.669390
5110,52.66973,-0.1936,0.7356,0.3433,0.83,2022-04-20 00:00:52.669730
5111,52.69406,-0.232,0.7131,0.3147,0.81,2022-04-20 00:00:52.694060
5112,52.6943,-0.232,0.7131,0.3147,0.81,2022-04-20 00:00:52.694300
5113,52.70877,-0.1543,0.6846,0.226,0.74,2022-04-20 00:00:52.708770
5114,52.70952,-0.1501,0.6812,0.2079,0.73,2022-04-20 00:00:52.709520
5115,52.7203,-0.1689,0.6716,0.1212,0.7,2022-04-20 00:00:52.720300
5116,52.73185,-0.2173,0.6741,0.0176,0.71,2022-04-20 00:00:52.731850
5117,52.74375,-0.2918,0.6939,-0.0718,0.76,2022-04-20 00:00:52.743750
5118,52.75485,-0.3106,0.7114,-0.1355,0.79,2022-04-20 00:00:52.754850
5119,52.76673,-0.2984,0.7215,-0.222,0.81,2022-04-20 00:00:52.766730
5120,52.78068,-0.2442,0.7452,-0.3014,0.84,2022-04-20 00:00:52.780680
5121,52.79699,-0.1169,0.7987,-0.3422,0.88,2022-04-20 00:00:52.796990
5122,52.79716,-0.1169,0.7987,-0.3422,0.88,2022-04-20 00:00:52.797160
5123,52.8083,-0.0336,0.8277,-0.3227,0.89,2022-04-20 00:00:52.808300
5124,52.8198,0.0241,0.8629,-0.3102,0.92,2022-04-20 00:00:52.819800
5125,52.8343,0.0038,0.8966,-0.3163,0.95,2022-04-20 00:00:52.834300
5126,52.84331,-0.0167,0.9189,-0.3161,0.97,2022-04-20 00:00:52.843310
5127,52.84465,-0.026,0.932,-0.3146,0.98,2022-04-20 00:00:52.844650
5128,52.8552,-0.0585,0.9975,-0.2926,1.04,2022-04-20 00:00:52.855200
5129,52.86581,-0.0475,1.0239,-0.2499,1.06,2022-04-20 00:00:52.865810
5130,52.87685,0.0121,1.0581,-0.1705,1.07,2022-04-20 00:00:52.876850
5131,52.88774,0.0695,1.1057,-0.0908,1.11,2022-04-20 00:00:52.887740
5132,52.89922,0.1135,1.1548,0.0098,1.16,2022-04-20 00:00:52.899220
5133,52.91034,0.1743,1.1764,0.1051,1.19,2022-04-20 00:00:52.910340
5134,52.9255,0.239,1.1883,0.1918,1.23,2022-04-20 00:00:52.925500
5135,52.92628,0.2415,1.1908,0.2016,1.23,2022-04-20 00:00:52.926280
5136,52.9526,0.1858,1.2057,0.1671,1.23,2022-04-20 00:00:52.952600
5137,52.95284,0.1858,1.2057,0.1671,1.23,2022-04-20 00:00:52.952840
5138,52.95556,0.1714,1.2044,0.1552,1.23,2022-04-20 00:00:52.955560
5139,52.97658,0.0754,1.1927,0.0677,1.2,2022-04-20 00:00:52.976580
5140,52.97723,0.0622,1.1888,0.0594,1.19,2022-04-20 00:00:52.977230
5141,52.9871,0.0165,1.1842,0.0443,1.19,2022-04-20 00:00:52.987100
5142,52.99913,-0.0128,1.1602,0.0506,1.16,2022-04-20 00:00:52.999130
5143,53.01027,-0.0214,1.1358,0.0765,1.14,2022-04-20 00:00:53.010270
5144,53.02072,-0.0255,1.1118,0.1207,1.12,2022-04-20 00:00:53.020720
5145,53.03238,-0.0192,1.0806,0.1791,1.1,2022-04-20 00:00:53.032380
5146,53.04455,-0.005,1.0628,0.225,1.09,2022-04-20 00:00:53.044550
5147,53.05929,-0.0179,1.0449,0.2116,1.07,2022-04-20 00:00:53.059290
5148,53.05983,-0.0255,1.0395,0.1991,1.06,2022-04-20 00:00:53.059830
5149,53.08235,-0.1101,1.0239,0.1271,1.04,2022-04-20 00:00:53.082350
5150,53.08258,-0.1101,1.0239,0.1271,1.04,2022-04-20 00:00:53.082580
5151,53.08858,-0.1132,1.0229,0.1329,1.04,2022-04-20 00:00:53.088580
5152,53.10951,-0.0649,0.9997,0.2214,1.03,2022-04-20 00:00:53.109510
5153,53.11039,-0.0605,0.9982,0.2356,1.03,2022-04-20 00:00:53.110390
5154,53.12147,-0.0536,0.9846,0.2514,1.02,2022-04-20 00:00:53.121470
5155,53.13279,-0.0754,0.9787,0.2524,1.01,2022-04-20 00:00:53.132790
5156,53.14429,-0.0834,0.9799,0.2101,1.01,2022-04-20 00:00:53.144290
5157,53.15557,-0.0717,0.975,0.1608,0.99,2022-04-20 00:00:53.155570
5158,53.17073,-0.0341,1.0063,0.1498,1.02,2022-04-20 00:00:53.170730
5159,53.19626,0.0082,1.0583,0.1183,1.06,2022-04-20 00:00:53.196260
5160,53.19646,0.0082,1.0583,0.1183,1.06,2022-04-20 00:00:53.196460
5161,53.19742,0.0082,1.0583,0.1183,1.06,2022-04-20 00:00:53.197420
5162,53.20908,-0.0013,1.0759,0.1222,1.08,2022-04-20 00:00:53.209080
5163,53.22004,-0.0067,1.0755,0.1586,1.09,2022-04-20 00:00:53.220040
5164,53.23167,0.0104,1.064,0.2138,1.09,2022-04-20 00:00:53.231670
5165,53.2424,0.0023,1.065,0.2522,1.09,2022-04-20 00:00:53.242400
5166,53.25905,-0.0668,1.0662,0.2712,1.1,2022-04-20 00:00:53.259050
5167,53.26095,-0.0751,1.0659,0.2722,1.1,2022-04-20 00:00:53.260950
5168,53.26837,-0.0976,1.0574,0.2585,1.09,2022-04-20 00:00:53.268370
5169,53.27756,-0.1074,1.0412,0.2351,1.07,2022-04-20 00:00:53.277560
5170,53.29118,-0.1049,1.0019,0.1967,1.03,2022-04-20 00:00:53.291180
5171,53.31239,-0.1123,0.9381,0.1207,0.95,2022-04-20 00:00:53.312390
5172,53.31259,-0.1123,0.9381,0.1207,0.95,2022-04-20 00:00:53.312590
5173,53.32042,-0.1306,0.9218,0.0941,0.94,2022-04-20 00:00:53.320420
5174,53.33181,-0.1533,0.9052,0.0589,0.92,2022-04-20 00:00:53.331810
5175,53.34533,-0.1877,0.8913,0.0367,0.91,2022-04-20 00:00:53.345330
5176,53.35616,-0.1963,0.8971,0.0382,0.92,2022-04-20 00:00:53.356160
5177,53.36671,-0.1828,0.9003,0.0484,0.92,2022-04-20 00:00:53.366710
5178,53.37822,-0.1626,0.8893,0.0279,0.9,2022-04-20 00:00:53.378220
5179,53.38858,-0.1597,0.8888,-0.0036,0.9,2022-04-20 00:00:53.388580
5180,53.38969,-0.1667,0.8893,-0.0127,0.9,2022-04-20 00:00:53.389690
5181,53.40218,-0.2051,0.8996,-0.0476,0.92,2022-04-20 00:00:53.402180
5182,53.41194,-0.208,0.8966,-0.0735,0.92,2022-04-20 00:00:53.411940
5183,53.42266,-0.2188,0.8871,-0.0996,0.92,2022-04-20 00:00:53.422660
5184,53.43788,-0.2307,0.8702,-0.1185,0.91,2022-04-20 00:00:53.437880
5185,53.45697,-0.2913,0.8649,-0.0964,0.92,2022-04-20 00:00:53.456970
5186,53.45716,-0.2913,0.8649,-0.0964,0.92,2022-04-20 00:00:53.457160
5187,53.46682,-0.3177,0.8707,-0.0703,0.93,2022-04-20 00:00:53.466820
5188,53.47751,-0.3402,0.8759,-0.0515,0.94,2022-04-20 00:00:53.477510
5189,53.48854,-0.3634,0.8805,-0.0466,0.95,2022-04-20 00:00:53.488540
5190,53.49962,-0.3517,0.8856,-0.0385,0.95,2022-04-20 00:00:53.499620
5191,53.51115,-0.3358,0.9049,-0.0388,0.97,2022-04-20 00:00:53.511150
5192,53.52205,-0.2921,0.9186,-0.0473,0.97,2022-04-20 00:00:53.522050
5193,53.52286,-0.2798,0.9233,-0.0493,0.97,2022-04-20 00:00:53.522860
5194,53.53496,-0.2273,0.9413,-0.0735,0.97,2022-04-20 00:00:53.534960
5195,53.54557,-0.1992,0.9492,-0.0979,0.97,2022-04-20 00:00:53.545570
5196,53.56073,-0.2234,0.968,-0.1314,1.0,2022-04-20 00:00:53.560730
5197,53.58047,-0.2711,0.9765,-0.1006,1.02,2022-04-20 00:00:53.580470
5198,53.58069,-0.2711,0.9765,-0.1006,1.02,2022-04-20 00:00:53.580690
5199,53.58791,-0.2737,0.977,-0.0601,1.02,2022-04-20 00:00:53.587910
5200,53.60042,-0.2635,0.9658,0.0045,1.0,2022-04-20 00:00:53.600420
5201,53.61118,-0.2713,0.9665,0.0604,1.01,2022-04-20 00:00:53.611180
5202,53.62095,-0.2784,0.9741,0.0997,1.02,2022-04-20 00:00:53.620950
5203,53.63444,-0.2493,1.0024,0.15,1.04,2022-04-20 00:00:53.634440
5204,53.6448,-0.221,1.0068,0.1574,1.04,2022-04-20 00:00:53.644800
5205,53.65524,-0.2156,1.0063,0.1332,1.04,2022-04-20 00:00:53.655240
5206,53.66679,-0.2366,1.0119,0.108,1.04,2022-04-20 00:00:53.666790
5207,53.66751,-0.2364,1.0141,0.1031,1.05,2022-04-20 00:00:53.667510
5208,53.67788,-0.2542,1.0049,0.077,1.04,2022-04-20 00:00:53.677880
