time,gFx,gFy,gFz,TgF
82.543929,-0.6473,0.5764,-0.7096,1.12
82.553798,-0.648,0.5705,-0.6759,1.1
82.567892,-0.6297,0.5421,-0.6185,1.04
82.582169,-0.7291,0.6062,-0.3354,1.01
82.585865,-0.7377,0.6118,-0.2697,1
82.597682,-0.7259,0.6042,0.0052,0.94
82.609268,-0.7088,0.6208,0.2062,0.96
82.620677,-0.6353,0.6694,0.3013,0.97
82.631027,-0.5095,0.6472,0.2724,0.87
82.642719,-0.3966,0.6308,0.0968,0.75
82.653976,-0.3604,0.6223,-0.203,0.75
82.664195,-0.401,0.6045,-0.4121,0.83
82.676311,-0.5105,0.6079,-0.5274,0.95
82.687787,-0.6082,0.6069,-0.4521,0.97
82.688696,-0.6272,0.6028,-0.4177,0.96
82.69773,-0.659,0.5859,-0.3053,0.93
82.712562,-0.6651,0.5717,-0.0129,0.88
82.727314,-0.6197,0.5866,0.1312,0.86
82.732497,-0.5977,0.5861,0.1293,0.85
82.742887,-0.6077,0.5944,0.0665,0.85
82.753062,-0.6538,0.6408,-0.0122,0.92
82.764975,-0.6558,0.6978,-0.1082,0.96
82.77636,-0.5608,0.7141,-0.2091,0.93
82.787478,-0.4609,0.7349,-0.3017,0.92
82.797663,-0.4088,0.7571,-0.3811,0.94
82.809584,-0.3468,0.8055,-0.4497,0.99
82.820974,-0.3111,0.8719,-0.5313,1.07
82.821477,-0.3111,0.8719,-0.5313,1.07
82.834426,-0.2901,0.933,-0.5694,1.13
82.850957,-0.2559,1.0151,-0.4966,1.16
82.854362,-0.249,1.0276,-0.4856,1.16
82.864123,-0.2048,1.0615,-0.4524,1.17
82.876109,-0.1633,1.1072,-0.4131,1.19
82.887447,-0.113,1.1949,-0.4131,1.27
82.898226,-0.0505,1.2347,-0.4732,1.32
82.91112,-0.0238,1.2968,-0.5399,1.4
82.921494,-0.0683,1.3429,-0.5296,1.45
82.931427,-0.1293,1.3654,-0.4883,1.46
82.942821,-0.1992,1.3542,-0.4426,1.44
82.95418,-0.241,1.3471,-0.3703,1.42
82.954661,-0.241,1.3471,-0.3703,1.42
82.965002,-0.2207,1.3439,-0.289,1.39
82.979515,-0.1101,1.3407,-0.2382,1.37
82.99941,0.0869,1.2904,-0.2299,1.31
82.999725,0.0869,1.2904,-0.2299,1.31
83.009327,0.121,1.268,-0.254,1.3
83.020425,0.1245,1.2215,-0.3122,1.27
83.031627,0.1193,1.1605,-0.3566,1.22
83.064719,0.0045,0.967,-0.4646,1.07
83.065154,-0.0011,0.9633,-0.4624,1.07
83.065346,-0.0011,0.9633,-0.4624,1.07
83.074819,0.0138,0.9543,-0.437,1.05
83.085873,0.0771,0.9316,-0.4162,1.02
83.100075,0.1223,0.8807,-0.3542,0.96
83.100602,0.1223,0.8807,-0.3542,0.96
83.117481,-0.0172,0.8541,-0.3058,0.91
83.121089,-0.0815,0.8558,-0.2965,0.91
83.131027,-0.1863,0.8583,-0.288,0.92
83.142691,-0.2334,0.8275,-0.3166,0.92
83.154013,-0.241,0.8238,-0.3356,0.92
83.164965,-0.2087,0.8343,-0.3447,0.93
83.177122,-0.1565,0.7979,-0.3925,0.9
83.187654,-0.2068,0.8033,-0.4062,0.92
83.198639,-0.3026,0.8429,-0.3876,0.98
83.212063,-0.3822,0.8578,-0.373,1.01
83.221037,-0.4057,0.8575,-0.3825,1.02
83.23532,-0.5202,0.8878,-0.3811,1.1
83.235751,-0.5202,0.8878,-0.3811,1.1
83.25153,-0.5439,0.9367,-0.3036,1.12
83.255518,-0.5366,0.9411,-0.2892,1.12
83.264919,-0.5185,0.9416,-0.2601,1.11
83.276161,-0.6067,0.9787,-0.1842,1.17
83.28728,-0.5854,1.0019,-0.1673,1.17
83.29857,-0.6221,0.9948,-0.1954,1.19
83.312164,-0.6629,1.019,-0.2005,1.23
83.321271,-0.6016,1.039,-0.201,1.22
83.332026,-0.5034,1.0093,-0.2027,1.15
83.343308,-0.4166,0.958,-0.222,1.07
83.357065,-0.3465,0.904,-0.2227,0.99
83.375222,-0.389,0.8646,-0.1651,0.96
83.375826,-0.389,0.8646,-0.1651,0.96
83.380679,-0.4147,0.8412,-0.1578,0.95
83.398493,-0.5046,0.7733,-0.1358,0.93
83.399487,-0.5129,0.7613,-0.1346,0.93
83.412053,-0.5185,0.6873,-0.1624,0.88
83.422209,-0.5591,0.6401,-0.1912,0.87
83.432255,-0.5977,0.6382,-0.2237,0.9
83.444504,-0.4286,0.6311,-0.2856,0.81
83.458984,-0.3346,0.527,-0.3845,0.73
83.477784,-0.4677,0.5246,-0.4739,0.85
83.478249,-0.4677,0.5246,-0.4739,0.85
83.487801,-0.5417,0.4872,-0.5103,0.89
83.498079,-0.6377,0.4796,-0.4915,0.94
83.510251,-0.7486,0.4994,-0.4324,1
83.522311,-0.764,0.5358,-0.3471,1
83.523341,-0.7572,0.5468,-0.3256,0.99
83.532585,-0.7064,0.5949,-0.2474,0.96
83.544176,-0.5916,0.6719,-0.1624,0.91
83.554749,-0.4811,0.7014,-0.1436,0.86
83.56613,-0.3639,0.7483,-0.1631,0.85
83.577106,-0.2984,0.7894,-0.1768,0.86
83.591741,-0.2466,0.7659,-0.2789,0.85
83.611282,-0.3949,0.7239,-0.384,0.91
83.611704,-0.3949,0.7239,-0.384,0.91
83.621606,-0.4963,0.719,-0.3984,0.96
83.631769,-0.5557,0.7131,-0.3906,0.98
83.645003,-0.5319,0.7239,-0.3796,0.98
83.655541,-0.4814,0.7073,-0.3869,0.94
83.656768,-0.4726,0.7022,-0.3908,0.93
83.666156,-0.4635,0.7002,-0.414,0.94
83.677188,-0.5007,0.6963,-0.4497,0.97
83.688852,-0.5615,0.6633,-0.4661,0.99
83.699883,-0.5784,0.6343,-0.4355,0.96
83.714312,-0.4875,0.5866,-0.3982,0.86
83.733272,-0.3517,0.5695,-0.4477,0.81
83.73364,-0.3517,0.5695,-0.4477,0.81
83.743721,-0.2925,0.5595,-0.5474,0.84
83.753911,-0.2661,0.5463,-0.6864,0.92
83.76593,-0.3258,0.5488,-0.781,1.01
83.776811,-0.4323,0.5859,-0.8977,1.16
83.788034,-0.5652,0.6174,-0.9942,1.3
83.799116,-0.7523,0.6714,-1.0412,1.45
83.81004,-0.8659,0.7342,-1.005,1.52
83.810361,-0.8659,0.7342,-1.005,1.52
83.821224,-0.8935,0.7916,-0.9156,1.5
83.832462,-0.8358,0.8807,-0.8086,1.46
83.845586,-0.6837,0.9709,-0.6295,1.34
83.855069,-0.5737,1.0004,-0.4866,1.25
83.864851,-0.3756,1.0298,-0.3945,1.16
83.876397,-0.1501,1.0395,-0.3989,1.12
83.888788,-0.0754,1.043,-0.5252,1.17
83.899834,-0.0849,1.0552,-0.7187,1.28
83.91091,-0.1022,1.022,-0.9185,1.38
83.922183,-0.1213,0.9814,-1.0343,1.43
83.933247,-0.187,0.8954,-1.0587,1.4
83.943922,-0.2649,0.8094,-1.0028,1.32
83.955742,-0.4166,0.6751,-0.8289,1.15
83.966303,-0.5359,0.401,-0.5186,0.85
83.979973,-0.3878,0.0079,0.1671,0.42
83.980324,-0.3878,0.0079,0.1671,0.42
83.998678,-0.0226,-0.6713,1.4631,1.61
83.999393,-0.0023,-0.835,1.6886,1.88
84.010198,-0.1384,-1.6748,2.4498,2.97
84.022365,-0.2112,-4.325,0.9569,4.43
84.033971,-2.7382,-7.2389,-6.0167,9.8
84.045135,-7.9905,-5.9393,-8.0283,12.79
84.056044,-7.9905,-4.76,-8.0283,12.29
84.066787,-7.6395,-4.9372,-4.4904,10.14
84.092611,1.0061,-2.1722,-0.3246,2.42
84.092866,1.0061,-2.1722,-0.3246,2.42
84.093125,1.0061,-2.1722,-0.3246,2.42
84.112329,1.9564,-2.2489,-7.2538,7.84
84.113131,1.9564,-2.2489,-7.2538,7.84
84.120833,2.3901,-3.7831,-6.7093,8.06
84.131996,3.3357,-4.4784,-0.3425,5.59
84.14374,8.0077,0.0113,7.9766,11.3
84.154885,8.0077,2.2029,7.9766,11.52
84.165648,8.0077,5.1757,-1.1736,9.61
84.177664,8.0077,-0.6649,-8.0283,11.36
84.189129,-3.9929,-7.1766,4.7211,9.47
84.200661,-6.2986,-3.7435,7.9766,10.83
84.210927,-1.6809,-2.6129,7.5532,8.17
84.223825,3.7459,-0.3205,-6.7967,7.77
84.233935,3.9025,1.1881,-8.0283,9.01
84.244989,2.6287,0.4386,-5.9566,6.53
84.246087,2.0666,0.1334,-5.0066,5.42
84.259529,-1.9584,-0.5567,-2.0713,2.9
84.274804,-2.0569,0.0572,-2.6743,3.37
84.278257,-1.5275,0.1977,-2.9892,3.36
84.288825,-0.8073,0.6128,-3.5681,3.71
84.300505,-0.4242,1.213,-3.6913,3.91
84.310855,0.1269,1.4067,-3.2525,3.55
84.322573,0.8107,1.2196,-2.5543,2.94
84.333711,1.0924,0.5839,-2.5211,2.81
84.344912,0.307,-0.2789,-3.2735,3.3
84.359198,-0.7438,-1.0387,-2.1945,2.54
84.359679,-0.7438,-1.0387,-2.1945,2.54
84.375835,-1.986,-1.3983,-0.0071,2.43
84.380917,-2.1467,-1.3956,0.2949,2.58
84.389001,-2.2528,-1.3196,0.6533,2.69
84.400907,-1.8081,-1.1345,0.9477,2.34
84.411369,-1.1617,-1.091,0.7119,1.75
84.422988,-0.5136,-0.8608,-0.0711,1
84.434212,-0.2689,-0.6258,-0.864,1.1
84.445056,-0.2449,-0.47,-1.2102,1.32
84.45806,-0.2065,-0.4551,-1.1108,1.22
84.46726,-0.232,-0.4338,-0.9131,1.04
84.479185,-0.2478,-0.4433,-0.704,0.87
84.489485,-0.2429,-0.492,-0.4497,0.71
84.504485,-0.402,-0.5916,0.1373,0.73
84.504921,-0.402,-0.5916,0.1373,0.73
84.526421,-0.2212,-0.7668,0.537,0.96
84.526769,-0.2212,-0.7668,0.537,0.96
84.533634,-0.0954,-0.7602,0.5326,0.93
84.544105,0.1443,-0.7687,0.3904,0.87
84.556756,0.4418,-0.8442,-0.0166,0.95
84.568063,0.6143,-0.7585,-0.2198,1
84.578683,0.8989,-0.681,-0.0356,1.13
84.592931,1.8077,-0.4707,0.6061,1.96
84.609856,3.0108,0.2212,0.1618,3.02
84.61015,3.0108,0.2212,0.1618,3.02
84.623734,3.99,0.7982,-1.4291,4.31
84.633556,4.1612,1.5078,-2.4573,5.06
84.64443,4.5846,1.6725,-3.0168,5.74
84.656218,4.4167,1.8088,-2.3232,5.31
84.656793,4.3092,1.8276,-1.9485,5.07
84.667671,4.2602,1.6625,-0.6065,4.61
84.678463,4.2865,1.6075,-0.0273,4.58
84.69013,3.494,1.5313,-1.0243,3.95
84.701609,2.684,1.5272,-3.2549,4.49
84.712326,3.0758,1.6825,-5.5008,6.52
84.72419,4.2174,3.5326,-6.5341,8.54
84.739079,6.4087,7.2886,-2.9005,10.13
84.739601,6.4087,7.2886,-2.9005,10.13
84.758589,2.7423,7.9966,7.2923,11.16
84.769151,1.096,7.9966,7.9766,11.35
84.778339,1.2346,7.9966,7.9766,11.36
84.791625,4.0432,7.9966,7.9766,12
84.792941,4.6594,7.9966,7.9766,12.22
84.803459,6.3105,7.9966,7.3902,12.59
84.811954,6.6719,7.9966,6.8968,12.49
84.82382,7.6488,5.2444,7.7042,12.06
84.834523,8.0077,2.9895,7.9766,11.69
84.845998,8.0077,2.1958,7.9766,11.51
84.857255,8.0077,2.177,7.9766,11.51
84.868042,8.0077,1.4737,7.9766,11.4
84.882225,8.0077,2.8525,6.7732,10.87
84.882686,8.0077,2.8525,6.7732,10.87
84.898618,8.0077,0.6526,2.5385,8.43
84.911745,8.0077,0.1921,-1.6797,8.18
84.922889,8.0077,-2.4915,1.6789,8.55
84.923241,8.0077,-2.4915,1.6789,8.55
84.933898,8.0077,-6.1493,6.3178,11.91
84.946804,5.5796,-8.0082,6.0984,11.51
84.956718,1.8602,-7.9444,4.9121,9.52
84.967874,0.4526,-7.5704,2.2415,7.91
84.981413,0.5618,-6.6607,-0.96,6.75
84.993491,0.8977,-5.1988,-2.4363,5.81
85.004195,2.0908,-4.2739,-2.7392,5.49
85.01146,3.0279,-3.6094,-2.9071,5.54
85.023184,4.0374,-2.5489,-3.6321,6
85.034848,4.1202,-1.4486,-3.9067,5.86
85.046015,3.6912,-0.1944,-2.7844,4.63
85.046408,3.6912,-0.1944,-2.7844,4.63
85.057379,3.3536,0.7352,-1.1098,3.61
85.068653,2.594,2.0622,-0.3745,3.33
85.080013,2.5364,4.0703,-0.3937,4.81
85.090706,3.2436,5.0179,-0.3952,5.99
85.112661,3.4454,5.3758,0.6286,6.42
85.11296,3.4454,5.3758,0.6286,6.42
85.123219,2.3134,4.3006,1.1082,5.01
85.134186,0.9145,2.5068,1.5288,3.08
85.144597,-0.112,1.1214,2.0673,2.35
85.15626,-1.2622,-0.0757,2.475,2.78
85.168046,-2.0283,-0.9131,1.9657,2.97
85.180101,-1.8959,-1.6922,0.4481,2.58
85.180629,-1.8959,-1.6922,0.4481,2.58
85.190968,-1.2922,-2.2355,-1.3103,2.9
85.201649,-0.9375,-2.4776,-2.5419,3.67
85.212749,-0.8517,-2.5741,-3.2166,4.21
85.223917,-0.9026,-2.482,-2.7605,3.82
85.235116,-0.7103,-2.3364,-1.5244,2.88
85.246341,-0.3412,-1.9181,-0.4421,2
85.257405,-0.1513,-1.315,0.1808,1.34
85.272083,-0.2009,-0.5342,0.8607,1.03
85.291453,0.5341,0.0135,1.642,1.73
85.292053,0.5341,0.0135,1.642,1.73
85.302151,0.8789,0.1134,1.4409,1.69
85.311945,0.8732,0.1022,0.8705,1.24
85.323758,0.4709,0.0863,0.1537,0.5
85.324694,0.3927,0.0675,0.0587,0.4
85.335285,0.2789,-0.1065,-0.1512,0.33
85.346586,0.4677,-0.5037,-0.3205,0.76
85.35835,0.4878,-0.7634,-0.4265,1
85.369484,0.596,-1.0685,-0.5167,1.33
85.383229,0.8549,-1.3551,-0.3725,1.64
85.401797,1.7268,-1.623,0.5143,2.42
85.40215,1.7268,-1.623,0.5143,2.42
85.413501,2.1507,-1.5004,0.8607,2.76
85.423715,2.4807,-1.1083,1.1739,2.96
85.435708,3.357,-0.423,1.6498,3.76
85.446767,4.43,0.1784,1.4126,4.65
85.457364,4.568,0.6648,0.5453,4.65
85.458267,4.4265,0.764,0.3062,4.5
85.468849,3.1535,1.1268,-0.5418,3.39
85.480445,1.5563,2.7433,0.5089,3.19
85.491385,2.7746,5.161,4.4096,7.33
85.505552,1.9462,7.9966,7.9766,11.46
85.523371,-0.6964,7.9966,7.9766,11.32
85.524045,-0.6964,7.9966,7.9766,11.32
85.534992,-3.4488,7.9966,7.9766,11.81
85.54685,-3.8285,7.9966,7.9766,11.93
85.558205,-0.5402,7.3353,7.9766,10.85
85.569957,6.109,3.7998,7.9766,10.74
85.580579,8.0077,2.5727,7.132,11.03
85.581028,8.0077,2.5727,7.132,11.03
85.591108,8.0077,2.7824,3.3308,9.11
85.602385,8.0077,3.738,1.6268,8.99
85.615861,8.0077,3.2531,5.4637,10.23
85.633459,8.0077,2.9384,7.9766,11.68
85.634253,8.0077,3.0027,7.9766,11.69
85.646676,8.0077,2.8454,7.9766,11.66
85.657718,8.0077,1.0205,7.9766,11.35
85.66924,8.0077,-1.9353,6.9871,10.8
85.680873,8.0077,-5.2955,4.2982,10.52
85.691145,8.0077,-6.8456,3.1097,10.98
85.702558,5.5666,-6.5903,5.1586,10.05
85.715403,4.5609,-8.0082,3.7568,9.95
85.716105,4.5609,-8.0082,3.7568,9.95
85.724564,3.1484,-8.0082,1.2916,8.7
85.736143,2.0527,-8.0082,-2.4173,8.61
85.747244,0.1934,-7.9911,-4.1618,9.01
85.761696,0.6265,-6.8309,-3.0707,7.52
85.780414,2.0693,-3.4895,-0.2259,4.06
85.780786,2.0693,-3.4895,-0.2259,4.06
85.791238,3.2737,-1.3372,1.0752,3.7
85.80248,4.6982,0.5527,2.5896,5.39
85.814001,3.5173,2.1335,3.0208,5.1
85.824875,2.1096,3.1466,1.9757,4.27
85.836121,1.8915,2.9722,1.1724,3.71
85.847163,1.3242,2.444,0.0369,2.78
85.858801,0.2593,1.6549,-0.8736,1.89
85.859325,0.2593,1.6549,-0.8736,1.89
85.87077,-0.5547,0.9262,-0.6845,1.28
85.881315,-0.8068,0.6225,0.3032,1.06
85.894856,-0.9499,0.9071,1.0898,1.71
85.911578,-0.4504,1.9486,0.3807,2.04
85.924363,0.3211,2.8327,-0.2782,2.86
85.925003,0.3602,2.9279,-0.3212,2.97
85.934787,0.2075,3.1879,-0.2587,3.21
85.948365,-0.3749,3.2568,0.0106,3.28
85.957774,-0.7176,3.2783,0.4554,3.39
85.969817,-0.7623,3.149,1.1262,3.43
85.980923,-0.4061,3.0401,1.1126,3.26
85.992357,0.3057,2.7195,-0.028,2.74
86.006044,0.553,2.3993,-1.6714,2.98
86.006462,0.553,2.3993,-1.6714,2.98
86.027157,0.0815,1.9776,-1.9318,2.77
86.027515,0.0815,1.9776,-1.9318,2.77
86.036204,0.0251,1.7697,-1.4394,2.28
86.04666,-0.2161,1.5399,-0.5677,1.66
86.059251,-0.5434,1.4062,0.1002,1.51
86.070005,-0.5903,1.3823,0.3809,1.55
86.081497,-0.2327,1.2262,0.5023,1.35
86.092663,0.1413,1.0635,0.368,1.13
86.103702,0.0421,1.0456,-0.1614,1.06
86.116942,-0.241,0.9904,-0.6488,1.21
86.135323,-0.3666,0.7713,-0.792,1.16
86.145228,-0.3631,0.5854,-0.5643,0.89
86.14741,-0.3842,0.539,-0.4798,0.82
86.157371,-0.531,0.3721,-0.1568,0.67
86.168478,-0.7091,0.238,0.122,0.76
86.168634,-0.7091,0.238,0.122,0.76
86.19141,-0.8583,0.184,0.2602,0.92
86.203751,-0.712,0.2629,0.0829,0.76
86.204144,-0.712,0.2629,0.0829,0.76
86.225124,-0.5202,0.3709,-0.3769,0.74
86.225332,-0.5202,0.3709,-0.3769,0.74
86.236116,-0.5012,0.463,-0.5956,0.91
86.24741,-0.38,0.5343,-0.8398,1.07
86.266718,-0.2288,0.5937,-0.9432,1.14
86.26688,-0.2288,0.5937,-0.9432,1.14
86.280176,-0.2566,0.6284,-0.8486,1.09
86.290775,-0.2713,0.6528,-0.7846,1.06
86.304589,-0.1833,0.7821,-0.6285,1.02
86.314668,-0.0946,0.8502,-0.5516,1.02
86.325819,-0.1355,0.954,-0.5095,1.09
86.336543,-0.2845,1.1275,-0.3857,1.23
86.33712,-0.3177,1.1668,-0.3351,1.25
86.347781,-0.3639,1.2628,-0.1248,1.32
86.359768,-0.294,1.3246,0.1051,1.36
86.370826,-0.2151,1.4246,0.2527,1.46
86.382015,-0.1254,1.439,0.3025,1.48
86.395391,0.0356,1.458,0.3577,1.5
86.411188,0.0746,1.3515,0.3775,1.41
86.411542,0.0746,1.3515,0.3775,1.41
86.424794,-0.0294,1.2723,0.3511,1.32
86.435842,-0.1831,1.211,0.3355,1.27
86.447785,-0.2813,1.1143,0.3704,1.21
86.459974,-0.4088,1.0271,0.4078,1.18
86.460842,-0.4406,1.0117,0.4136,1.18
86.482343,-0.7049,0.9167,0.4657,1.25
86.483301,-0.7254,0.9071,0.4752,1.25
86.493257,-0.7589,0.8497,0.4977,1.24
86.50632,-0.6715,0.7752,0.4723,1.13
86.520532,-0.5273,0.729,0.375,0.97
86.524919,-0.5053,0.7212,0.3416,0.94
86.536049,-0.4098,0.6865,0.1112,0.81
86.547949,-0.3583,0.6724,-0.2679,0.81
86.560005,-0.3575,0.6797,-0.6742,1.02
86.571226,-0.3519,0.7134,-0.9796,1.26
86.582355,-0.3629,0.7666,-1.1269,1.41
86.593254,-0.4147,0.8434,-1.1027,1.45
86.607427,-0.4682,0.9623,-0.9077,1.4
86.608009,-0.4682,0.9623,-0.9077,1.4
86.621454,-0.4501,0.9592,-0.686,1.26
86.62494,-0.4579,0.9548,-0.6486,1.24
86.63653,-0.5019,0.9672,-0.4128,1.17
86.648531,-0.5161,0.9685,-0.1829,1.11
86.65976,-0.4093,0.9233,-0.0747,1.01
86.670858,-0.2862,0.8883,-0.1175,0.94
86.681929,-0.3145,0.9001,-0.1578,0.97
86.693557,-0.4675,0.9623,-0.2003,1.09
86.703681,-0.6118,1.0107,-0.2105,1.2
86.715245,-0.7203,1.0283,-0.2032,1.27
86.726285,-0.712,1.0004,-0.1416,1.24
86.737345,-0.6458,0.9772,-0.0584,1.17
86.753246,-0.5334,0.9025,-0.0085,1.05
86.753941,-0.5241,0.8947,-0.0117,1.04
86.767362,-0.4758,0.8551,-0.105,0.98
86.771455,-0.453,0.8294,-0.172,0.96
86.781603,-0.4161,0.7813,-0.3075,0.94
86.792705,-0.423,0.7527,-0.4387,0.97
86.803615,-0.4421,0.7325,-0.5015,0.99
86.814935,-0.4428,0.6873,-0.5157,0.97
86.826696,-0.4245,0.6333,-0.4739,0.9
86.838333,-0.465,0.5998,-0.4255,0.87
86.848743,-0.5278,0.5873,-0.3425,0.86
86.860523,-0.6021,0.581,-0.2352,0.87
86.871415,-0.6138,0.559,-0.1653,0.85
86.885454,-0.5464,0.5329,-0.0742,0.77
86.885904,-0.5464,0.5329,-0.0742,0.77
86.905267,-0.4484,0.4928,-0.1536,0.68
86.905597,-0.4484,0.4928,-0.1536,0.68
86.915105,-0.4843,0.4916,-0.2174,0.72
86.925545,-0.554,0.4984,-0.2557,0.79
86.937401,-0.5529,0.4776,-0.2455,0.77
86.949281,-0.5642,0.4036,-0.1942,0.72
86.960594,-0.6028,0.5886,-0.049,0.84
86.97144,-0.4391,0.5524,-0.0197,0.71
86.982478,-0.2461,0.5478,-0.0444,0.6
86.997135,-0.1921,0.6377,-0.1165,0.68
86.997684,-0.1921,0.6377,-0.1165,0.68
87.016717,-0.2403,0.6607,-0.1189,0.71
87.025923,-0.2938,0.6518,-0.0571,0.72
87.036419,-0.3521,0.5859,0.0372,0.68
87.036686,-0.3521,0.5859,0.0372,0.68
87.0489,-0.4286,0.5434,0.1068,0.7
87.060751,-0.5322,0.5722,-0.0171,0.78
87.072544,-0.6265,0.689,-0.1717,0.95
87.082639,-0.7645,0.8832,-0.3163,1.21
87.095402,-0.8757,1.0432,-0.5753,1.48
87.105234,-0.9262,1.1265,-0.7607,1.64
87.116682,-0.8987,1.2181,-0.8701,1.75
87.130785,-0.7364,1.3031,-0.727,1.66
87.131141,-0.7364,1.3031,-0.727,1.66
87.149062,-0.4374,1.5526,-0.2482,1.63
87.160544,-0.2806,1.651,-0.1028,1.68
87.173085,-0.2996,1.7209,-0.104,1.75
87.173272,-0.2996,1.7209,-0.104,1.75
87.18257,-0.4049,1.7849,0.0128,1.83
87.192554,-0.2889,1.7411,-0.085,1.77
87.204736,-0.0661,1.5115,-0.1187,1.52
87.214664,-0.0275,1.3972,-0.125,1.4
87.227701,0.0226,1.1998,-0.1861,1.21
87.238552,0.0253,1.0254,-0.2294,1.05
87.249834,-0.0013,0.8121,-0.3127,0.87
87.261248,-0.0241,0.6775,-0.4065,0.79
87.274472,-0.1018,0.4576,-0.4082,0.62
87.274895,-0.1018,0.4576,-0.4082,0.62
87.294493,-0.2657,0.2033,-0.4057,0.53
87.295026,-0.2725,0.1757,-0.3813,0.5
87.304019,-0.2916,0.0978,-0.2535,0.4
87.314546,-0.3299,-0.0248,0.1308,0.36
87.326695,-0.327,-0.2125,0.5553,0.68
87.338822,-0.3512,-0.2609,0.697,0.82
87.350288,-0.186,-0.1318,0.571,0.61
87.361565,0.1814,-0.0275,0.389,0.43
87.375356,0.9463,0.5822,0.4071,1.18
87.391977,1.9745,0.9428,0.141,2.19
87.392836,1.9024,1.0151,0.0389,2.16
87.403839,1.0738,1.3867,-0.5638,1.84
87.415333,-0.5112,1.3635,-1.411,2.03
87.426847,-4.2142,1.1065,-2.173,4.87
87.43817,-7.7692,0.4061,-4.3794,8.93
87.438915,-7.9903,0.2077,-5.2506,9.56
87.451075,-7.9903,0.463,-7.2275,10.78
87.460902,-7.9563,0.4246,-4.7772,9.29
87.47191,-3.9846,0.2859,-1.978,4.46
87.482807,-3.5471,0.7026,-1.6035,3.96
87.493919,-4.9801,0.8121,-2.2529,5.53
87.508814,-5.5158,-0.2789,-2.1622,5.93
87.527176,-4.1558,-3.0314,-1.9978,5.52
87.527445,-4.1558,-3.0314,-1.9978,5.52
87.5371,-3.0479,-4.111,-2.3256,5.62
87.548779,2.5479,-6.0778,-1.883,6.85
87.562046,8.0077,-5.2662,0.935,9.63
87.573021,8.0077,-0.5623,6.8491,10.55
87.573642,8.0077,-0.5623,6.8491,10.55
87.583249,8.0077,2.3377,5.5986,10.05
87.593747,8.0077,5.9594,-3.5691,10.6
87.605436,8.0077,-4.7649,-4.8219,10.49
87.61583,1.1894,-8.0082,5.7803,9.95
87.627477,-6.5448,-6.8871,7.9766,12.41
87.639226,0.9094,-5.1898,6.0493,8.02
87.653181,3.8463,-1.987,-8.0283,9.12
87.668282,2.9998,-1.2771,-8.0283,8.67
87.668801,2.8481,-1.5698,-7.9296,8.57
87.683782,0.5295,-2.216,-1.8385,2.93
87.694701,-2.331,-0.4939,-1.4066,2.77
87.705431,-1.9323,0.5954,-3.6468,4.17
87.716283,-1.5812,1.6478,-3.8132,4.44
87.717017,-1.4964,1.8442,-3.7812,4.47
87.727823,-1.4307,2.2271,-3.1582,4.12
87.73902,-2.2203,2.1035,-1.2989,3.32
87.750162,-3.015,1.3168,-0.3798,3.31
87.761426,-4.4123,0.398,-0.1705,4.43
87.773412,-4.0215,0.4977,-0.5135,4.08
87.786875,-0.4931,0.119,-2.0061,2.07
87.805952,0.6385,-0.1749,-4.1234,4.18
87.806268,0.6385,-0.1749,-4.1234,4.18
87.815607,0.2733,-0.4128,-3.2603,3.3
87.826799,0.0157,-0.9449,-0.8699,1.28
87.840133,-0.2532,-1.4723,0.8419,1.71
87.849894,-0.9138,-1.3993,1.8613,2.5
87.862131,-1.044,-0.9669,2.4024,2.79
87.862581,-1.044,-0.9669,2.4024,2.79
87.87248,-0.4931,-0.7888,2.0651,2.26
87.883924,-0.2285,-0.5538,1.202,1.34
87.894624,-0.2525,-0.3735,0.2947,0.54
87.907398,-0.0478,-0.2266,-0.9254,0.95
87.920497,0.1648,-0.1768,-1.317,1.34
87.94353,0.3355,-0.2613,-0.8797,0.98
87.94384,0.3355,-0.2613,-0.8797,0.98
87.950172,0.2757,-0.2982,-0.748,0.85
87.960548,0.2014,-0.3989,-0.3398,0.56
87.971366,0.1501,-0.4172,0.0196,0.44
87.984146,0.0265,-0.1751,0.6711,0.69
87.984703,0.0265,-0.1751,0.6711,0.69
87.995699,0.1362,0.1159,1.36,1.37
88.006493,0.6917,0.2856,1.6566,1.82
88.017488,1.7136,0.6157,0.9211,2.04
88.032477,2.213,1.0701,-1.1205,2.7
88.050893,1.9613,1.4184,-2.6765,3.61
88.051262,1.9613,1.4184,-2.6765,3.61
88.062835,1.9567,1.3285,-1.5219,2.81
88.070878,1.9472,1.4106,-0.4377,2.44
88.08487,2.1255,1.6625,1.254,2.98
88.09493,2.0925,2.0004,1.5682,3.29
88.106191,1.4823,2.8422,0.1427,3.21
88.116921,1.3508,3.5543,-1.5771,4.12
88.129469,1.9506,4.4374,-2.6098,5.51
88.129934,1.9506,4.4374,-2.6098,5.51
88.139406,1.8688,4.9155,-2.1116,5.67
88.150491,1.0003,5.2842,-1.1462,5.5
88.164573,-1.053,6.3222,-1.4552,6.57
88.180588,-0.5535,7.3233,-3.8173,8.28
88.180829,-0.5535,7.3233,-3.8173,8.28
88.19068,0.4049,7.9966,-5.8701,9.93
88.205608,2.6576,7.9966,-4.1569,9.4
88.215711,3.1965,7.9966,-1.0365,8.67
88.227666,3.6846,7.9966,4.4216,9.85
88.239716,7.0674,7.9966,7.9384,13.3
88.251842,8.0077,7.9966,7.5764,13.62
